cv_seed,pair,candidate,reference,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,sae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
42,I3_minus_I1,I3,I1,6,39117,Morrow County,OH,4,138,0.013941592886685233,0.008758892849268264,0.026822785686093975,1.2087272131990205,0.0010352043842338354,0.013941592886685233,0.0,0.0,0.0
42,I3_minus_I1,I3,I1,6,39149,Shelby County,OH,3,138,0.012578274889511649,0.008607523375671888,0.02183339388906446,1.1878382258427207,0.007621662148654601,0.012578274889511649,0.0,0.0,0.0
42,I3_minus_I1,I3,I1,6,39157,Tuscarawas County,OH,2,138,0.02149684954575045,0.014853674365567473,0.06377180657418313,2.0498070624483113,-0.01477186841114021,0.02149684954575045,0.0,0.0,0.0
42,I3_minus_I1,I3,I1,6,42053,Forest County,PA,3,138,0.0692097173899623,0.023756676145655402,0.661017927405386,3.2784213081004454,-0.015343137822427674,0.0692097173899623,0.0,0.0,0.0
42,I3_minus_I1,I3,I1,6,42131,Wyoming County,PA,3,138,0.01616870680978034,0.0036289258008069146,0.036076937026287934,0.5007917605113542,-0.003431300574810654,0.01616870680978034,0.0,0.0,0.0
42,I3_minus_I1,I3,I1,6,54013,Calhoun County,WV,2,138,0.044327752462951925,0.022537440039331138,0.2711630501015102,3.110166725427697,-0.021134555773492714,0.044327752462951925,0.0,0.0,0.0
42,I3_minus_I1,I3,I1,6,54015,Clay County,WV,2,138,0.05126996609107798,0.02715205450382852,0.3627481003712794,3.746983521528336,-0.025259173346303388,0.05126996609107798,0.0,0.0,0.0
42,I3_minus_I1,I3,I1,6,54101,Webster County,WV,1,138,0.006038303959989124,0.004294708313954116,0.005031633830424406,0.5926697473256679,0.0036588471662170304,0.006038303959989124,0.0,0.0,0.0
42,I3_minus_I1,I3,I1,6,54105,Wirt County,WV,2,138,0.00594445183533791,0.0030259249892147727,0.004876438051926011,0.41757764851163864,0.0021769165767787377,0.00594445183533791,0.0,0.0,0.0
42,I3_minus_I1,I3,I1,24,18013,Brown County,IN,1,120,0.031138326185515534,0.014198298912422564,0.11635144291626749,1.7037958694907078,-0.011662419216566739,0.030400863198123913,0.0007374629873916211,2.425796210408704,-0.005445944933342092
42,I3_minus_I1,I3,I1,24,39115,Morgan County,OH,2,120,0.0345131063471807,0.007122173303146278,0.14293854116781657,0.8546607963775533,-0.0066588907036621405,0.03451116753766287,1.93880951783465e-06,0.005617919230682666,-1.6058990300327203e-05
42,I3_minus_I1,I3,I1,24,39117,Morrow County,OH,4,120,0.01090940616250179,0.007193304018634435,0.014281817138211842,0.8631964822361322,-0.0037108012602061055,0.011330229924000883,-0.0004208237614990937,-3.7141678882231743,0.0011230760774751675
42,I3_minus_I1,I3,I1,24,39149,Shelby County,OH,3,120,0.014382184919584463,0.009624592860161558,0.02482166916733473,1.1549511432193869,0.008533216303837588,0.013243344566810429,0.0011388403527740343,8.5993409521951,-0.003775328129502653
42,I3_minus_I1,I3,I1,24,39157,Tuscarawas County,OH,2,120,0.024792576781536506,0.0163110062946694,0.07376062361620597,1.9573207553603278,-0.0163110062946694,0.025551847561255732,-0.0007592707797192261,-2.9714907225358855,0.004587006039032088
42,I3_minus_I1,I3,I1,24,42053,Forest County,PA,3,120,0.009105897039035278,0.00565915115763222,0.009950083306261372,0.6790981389158665,0.0006843539260164551,0.009420788088410027,-0.0003148910493747485,-3.3425128176075347,0.000700066478546018
