cv_seed,pair,candidate,reference,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,sae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260917,I3_minus_I1,I3,I1,1,18089,Lake County,IN,0,143,0.0023341900622860304,0.0015170324326562092,0.0007791273843031054,0.2169356378698379,0.0006075399711707183,0.0023341900622860304,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18091,LaPorte County,IN,4,143,0.0014952356410241916,0.0008435816802551077,0.00031970933597303064,0.1206321802764804,6.014438186215343e-05,0.0014952356410241916,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18093,Lawrence County,IN,3,143,0.007597846238257906,0.002428452885700834,0.008254999246810002,0.3472687626552193,-0.0017513973211497496,0.007597846238257906,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18095,Madison County,IN,3,143,0.0014392676313651877,0.0006827341947787673,0.00029622325800146473,0.09763098985336373,-0.00010930805446846199,0.0014392676313651877,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18097,Marion County,IN,4,143,0.000636904797373994,0.00029070371472959063,5.8007624091275195e-05,0.04157063120633146,6.906643070739521e-05,0.000636904797373994,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18099,Marshall County,IN,0,143,0.008838183640908133,0.0025832865699439446,0.01117022908006951,0.36940997950198406,-0.001964415928039758,0.008838183640908133,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18101,Martin County,IN,0,143,0.0035226958434099232,0.0019300083799275382,0.0017745421987403896,0.275991198329638,0.0008451552852585633,0.0035226958434099232,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18103,Miami County,IN,3,143,0.0035754911795468553,0.0020580534694634666,0.001828131616027483,0.2943016461332757,0.001995997613010497,0.0035754911795468553,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18105,Monroe County,IN,1,143,0.002078798363709386,0.0007418438820449035,0.0006179605770853975,0.1060836751324212,-5.252853037521005e-06,0.002078798363709386,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18107,Montgomery County,IN,4,143,0.0010647807783060901,0.0005067768674120465,0.0001621274091365676,0.07246909203992265,0.0002606814376013359,0.0010647807783060901,0.0,0.0,0.0
