split_seed,comparison,horizon,model,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
20260918,C_minus_A,osi_target_t01h,v18_rule,4,6864,0.008285448954481016,0.0033418365720722276,0.4712044322858598,0.00041385277844815867,0.008194020582882247,0.0033167633827978515,0.46086250481835866,0.00041176951158701335,-9.142837159876842e-05,-1.103481200609191,0.010341927467501122,3383
20260918,C_minus_B,osi_target_t06h,v18_rule,0,6624,0.00793386137365638,0.0029627777490864363,0.4169553393073318,0.0001220562482944605,0.007927001522758305,0.0029627969890872086,0.41623462721136595,0.00011289817799831299,-6.859850898075642e-06,-0.08646295385060787,0.0007207120959658586,3266
20260918,C_minus_B,osi_target_t06h,v18_rule,1,6486,0.008406587032406942,0.0031579269634048426,0.45837019608984364,0.0006673445228271791,0.008563224432590251,0.003203459604219629,0.4756106790613583,0.0006670968022960796,0.0001566374001833095,1.863269833280512,-0.017240482971514648,3366
20260918,C_minus_B,osi_target_t06h,v18_rule,2,6624,0.014130242512437068,0.00334775928962096,1.3225727029209202,-0.0007271253790627814,0.014141344381514768,0.0033527582258896862,1.3246517609515536,-0.0007460808238418616,1.1101869077699902e-05,0.07856814253490718,-0.0020790580306333517,3167
20260918,C_minus_B,osi_target_t06h,v18_rule,3,6624,0.01014552344706076,0.0035568992269372672,0.6818192232024304,-0.0006968583617695455,0.01017243862412736,0.0035602473594975883,0.6854416340882911,-0.000735738004481382,2.691517706659985e-05,0.2652911622258225,-0.003622410885860683,3025
20260918,C_minus_B,osi_target_t06h,v18_rule,4,6624,0.00801389182230856,0.0032040220943203588,0.4254095892131344,0.0003699304424672517,0.007922007402660185,0.003186861731258677,0.4157103253304055,0.0003711380181386753,-9.188441964837549e-05,-1.1465642622301653,0.009699263882728903,3207
20260918,C_minus_A,osi_target_t06h,v18_rule,0,6624,0.00793386137365638,0.0029627777490864363,0.4169553393073318,0.0001220562482944605,0.007927001522758305,0.0029627969890872086,0.41623462721136595,0.00011289817799831299,-6.859850898075642e-06,-0.08646295385060787,0.0007207120959658586,3266
20260918,C_minus_A,osi_target_t06h,v18_rule,1,6486,0.008406587032406942,0.0031579269634048426,0.45837019608984364,0.0006673445228271791,0.008563224432590251,0.003203459604219629,0.4756106790613583,0.0006670968022960796,0.0001566374001833095,1.863269833280512,-0.017240482971514648,3366
20260918,C_minus_A,osi_target_t06h,v18_rule,2,6624,0.014130242512437068,0.00334775928962096,1.3225727029209202,-0.0007271253790627814,0.014141344381514768,0.0033527582258896862,1.3246517609515536,-0.0007460808238418616,1.1101869077699902e-05,0.07856814253490718,-0.0020790580306333517,3167
20260918,C_minus_A,osi_target_t06h,v18_rule,3,6624,0.01014552344706076,0.0035568992269372672,0.6818192232024304,-0.0006968583617695455,0.01017243862412736,0.0035602473594975883,0.6854416340882911,-0.000735738004481382,2.691517706659985e-05,0.2652911622258225,-0.003622410885860683,3025
20260918,C_minus_A,osi_target_t06h,v18_rule,4,6624,0.00801389182230856,0.0032040220943203588,0.4254095892131344,0.0003699304424672517,0.007922007402660185,0.003186861731258677,0.4157103253304055,0.0003711380181386753,-9.188441964837549e-05,-1.1465642622301653,0.009699263882728903,3207
20260918,C_minus_B,osi_target_t24h,v18_rule,0,5760,0.007403360038637721,0.0026367235333492893,0.31570410160338,-2.251733606909389e-05,0.007403360038637721,0.0026367235333492893,0.31570410160338,-2.251733606909389e-05,0.0,0.0,0.0,0
