split_seed,horizon,space,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,weighted_N_sse
42,1,model_raw,42063,Indiana County,PA,2,143,0.003400065946378583,0.0016924635287983302,0.0016531441268804303,0.0008848471998438402,0.00020251015554285267
42,1,model_raw,42065,Jefferson County,PA,0,143,0.003312061429873543,0.0013943535451198068,0.0015686743808816046,0.000304940040250274,0.00019216261165799653
42,1,model_raw,42067,Juniata County,PA,4,143,0.0013711636222986838,0.0005641713397369011,0.00026885282411348045,0.00038771078630427125,3.293447095390135e-05
42,1,model_raw,42069,Lackawanna County,PA,2,143,0.0023360566987159245,0.0008118971280372153,0.000780374008645023,0.0007444135287554212,9.559581605901531e-05
42,1,model_raw,42075,Lebanon County,PA,1,143,0.0017101506731692637,0.00069506109255029,0.0004182199914666038,-0.00032907799287074866,5.123194895465896e-05
42,1,model_raw,42077,Lehigh County,PA,4,143,0.0023735382889095414,0.0006048423547825178,0.0008056168132755074,-0.00013175791756331106,9.868805962624964e-05
42,1,model_raw,42079,Luzerne County,PA,1,143,0.0006848594885402005,0.00034479836841741805,6.707165022322695e-05,0.00013365449065279121,8.216277152345301e-06
42,1,model_raw,42081,Lycoming County,PA,0,143,0.0016637895880519836,0.0007122251046257386,0.000395851998443357,0.0006259710135799953,4.849186980931122e-05
42,1,model_raw,42083,McKean County,PA,2,143,0.003322045350871459,0.0016035608108829367,0.0015781458997942747,0.0007777310887772394,0.00019332287272479863
42,1,model_raw,42085,Mercer County,PA,4,143,0.0016132758480025247,0.000723196562662813,0.000372180231530002,-8.57382255639065e-05,4.559207836242524e-05
