horizon,model,rmse,mae,n,fipsCode
osi_target_t48h,v1.12,0.001036964566927999,0.00041051100272822906,96,39027
osi_target_t48h,weighted_alignment,0.0009998181998189034,0.00038359813691069564,96,39027
osi_target_t48h,weighted_alignment_plus_tail,0.001036964566927999,0.00041051100272822906,96,39027
osi_target_t48h,v1.12,0.0026254592266818978,0.0013397162204873282,96,39029
osi_target_t48h,weighted_alignment,0.00260730739724335,0.0013795105316959518,96,39029
osi_target_t48h,weighted_alignment_plus_tail,0.0026254592266818978,0.0013397162204873282,96,39029
osi_target_t48h,v1.12,0.005927143629307527,0.0035988879622054354,96,39031
osi_target_t48h,weighted_alignment,0.004946380725303365,0.0033126623533675822,96,39031
osi_target_t48h,weighted_alignment_plus_tail,0.005927143629307527,0.0035988879622054354,96,39031
osi_target_t48h,v1.12,0.0008812763221698008,0.00044119684584168124,96,39033
osi_target_t48h,weighted_alignment,0.0022279905354939743,0.001361572913848031,96,39033
osi_target_t48h,weighted_alignment_plus_tail,0.0008812763221698008,0.00044119684584168124,96,39033
osi_target_t48h,v1.12,0.005351128308239427,0.002763490754124815,96,39035
osi_target_t48h,weighted_alignment,0.0054964424401447295,0.002901877992383225,96,39035
osi_target_t48h,weighted_alignment_plus_tail,0.005351128308239427,0.002763490754124815,96,39035
osi_target_t48h,v1.12,0.0005978319414504754,0.000247079337791215,96,39037
osi_target_t48h,weighted_alignment,0.0008262348815954876,0.00035609976620219736,96,39037
osi_target_t48h,weighted_alignment_plus_tail,0.0005978319414504754,0.000247079337791215,96,39037
osi_target_t48h,v1.12,0.0004409332840147426,0.00028702354644911607,96,39039
osi_target_t48h,weighted_alignment,0.0011479971431756658,0.0010956785427510822,96,39039
osi_target_t48h,weighted_alignment_plus_tail,0.0004409332840147426,0.00028702354644911607,96,39039
osi_target_t48h,v1.12,0.0011599964785782863,0.0005823731072354962,96,39045
osi_target_t48h,weighted_alignment,0.0012505545339200888,0.0006822864277044875,96,39045
osi_target_t48h,weighted_alignment_plus_tail,0.0011599964785782863,0.0005823731072354962,96,39045
osi_target_t48h,v1.12,0.0008466124988831481,0.00048398352501949094,96,39049
osi_target_t48h,weighted_alignment,0.0017590699300452269,0.0016488971384728678,96,39049
osi_target_t48h,weighted_alignment_plus_tail,0.0008466124988831481,0.00048398352501949094,96,39049
osi_target_t48h,v1.12,0.0007917060842595342,0.0003633092798590646,96,39051
osi_target_t48h,weighted_alignment,0.001367853836650438,0.0006487106871146932,96,39051
osi_target_t48h,weighted_alignment_plus_tail,0.0007917060842595342,0.0003633092798590646,96,39051
osi_target_t48h,v1.12,0.0032501801136072357,0.0013198737629475366,96,39053
osi_target_t48h,weighted_alignment,0.0032922733262677347,0.0013586945077899042,96,39053
osi_target_t48h,weighted_alignment_plus_tail,0.0032501801136072357,0.0013198737629475366,96,39053
osi_target_t48h,v1.12,0.0024836811488558397,0.0013823590644395564,96,39055
osi_target_t48h,weighted_alignment,0.0021971847689729205,0.0011854029461576823,96,39055
osi_target_t48h,weighted_alignment_plus_tail,0.0024836811488558397,0.0013823590644395564,96,39055
osi_target_t48h,v1.12,0.004155892279594868,0.002384454802324871,96,39059
osi_target_t48h,weighted_alignment,0.0036973791213672606,0.002082402450228692,96,39059
osi_target_t48h,weighted_alignment_plus_tail,0.004155892279594868,0.002384454802324871,96,39059
osi_target_t48h,v1.12,0.0011885245172319567,0.000530118121564332,96,39061
osi_target_t48h,weighted_alignment,0.0010209691851867703,0.0005104388145332358,96,39061
osi_target_t48h,weighted_alignment_plus_tail,0.0011885245172319567,0.000530118121564332,96,39061
