feature_set,component,candidate,horizon,stage,feature,gain,gain_fraction
profile,P_t,l2,osi_target_t48h,regression,has_material_N_obs,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,has_material_R_obs,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,gust_excess30_sum_obs,0.02632334822556004,0.000746708332422127
profile,P_t,l2,osi_target_t48h,regression,N_per_gust_excess_obs,0.03755080267728772,0.0010651949367536549
profile,P_t,l2,osi_target_t48h,regression,P_change_per_gust_excess_obs,0.06170413732615998,0.0017503469958135458
profile,P_t,l2,osi_target_t48h,regression,gust_to_N_best_corr_obs,0.04127288842573762,0.0011707784825298897
profile,P_t,l2,osi_target_t48h,regression,gust_to_N_best_lag_obs,0.003625231038313359,0.00010283609060930213
profile,P_t,l2,osi_target_t48h,regression,gust_at_first_material_N_obs,0.049736851135094184,0.0014108737556019475
profile,P_t,weighted_l2,osi_target_t01h,regression,last_osi,59.869645323837176,0.06644619941173953
profile,P_t,weighted_l2,osi_target_t01h,regression,last_P_t,85.63742609741166,0.0950445164790567
profile,P_t,weighted_l2,osi_target_t01h,regression,last_N_t,6.328526883618906,0.007023702195277097
profile,P_t,weighted_l2,osi_target_t01h,regression,last_D_t,4.284134924644604,0.004754738097578032
profile,P_t,weighted_l2,osi_target_t01h,regression,last_R_t,0.9379563611000776,0.0010409888863054796
profile,P_t,weighted_l2,osi_target_t01h,regression,last_outage_pct,3.3653783118352294,0.0037350580113611224
profile,P_t,weighted_l2,osi_target_t01h,regression,osi_mean_72h,0.6106019283179194,0.0006776752604888289
profile,P_t,weighted_l2,osi_target_t01h,regression,osi_max_72h,0.0649002087302506,7.202935958327406e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,osi_std_72h,0.35624954709783196,0.00039538280741041284
profile,P_t,weighted_l2,osi_target_t01h,regression,outage_pct_mean_72h,0.40704798325896263,0.00045176134449226025
profile,P_t,weighted_l2,osi_target_t01h,regression,outage_pct_max_72h,0.308733994839713,0.00034264777209453047
profile,P_t,weighted_l2,osi_target_t01h,regression,N_t_mean_72h,46.42022861726582,0.05151939268651899
profile,P_t,weighted_l2,osi_target_t01h,regression,N_t_max_72h,0.06646843114867806,7.376984792211684e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,R_t_mean_72h,1.355706316884607,0.0015046277924015605
profile,P_t,weighted_l2,osi_target_t01h,regression,R_t_max_72h,1.529956711223349,0.0016980192245234474
profile,P_t,weighted_l2,osi_target_t01h,regression,pre_event_mean_osi,0.8038986998144537,0.0008922052740713611
profile,P_t,weighted_l2,osi_target_t01h,regression,pre_event_max_outage_pct,0.6408321135677397,0.000711226167739045
profile,P_t,weighted_l2,osi_target_t01h,regression,storm_onset_max_osi,0.1216264870017767,0.00013498689971112448
profile,P_t,weighted_l2,osi_target_t01h,regression,storm_onset_mean_osi,0.6696303898934275,0.0007431878738941531
profile,P_t,weighted_l2,osi_target_t01h,regression,osi_trend_last6h,3.014937207335606,0.0033461216917002965
profile,P_t,weighted_l2,osi_target_t01h,regression,is_worsening,0.07137980312108994,7.922072373236945e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,frac_zero_72h,0.8244485817849636,0.0009150125171728423
profile,P_t,weighted_l2,osi_target_t01h,regression,hours_since_peak,0.17441756231710315,0.00019357696314959485
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_mean_obs,0.73615244589746,0.0008170172372487238
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_max_obs,1.339980744291097,0.001487174798872699
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt30_obs,0.2781358053907752,0.00030868843616118713
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt40_obs,0.12266669049859047,0.0001361413673650452
profile,P_t,weighted_l2,osi_target_t01h,regression,cumul_gust_obs,0.11396447010338306,0.00012648322643941931
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_last_obs,3.7818898402620107,0.004197322451469894
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_max_last6h_obs,3.1385716586373746,0.003483337126348737
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_trend_last6h_obs,1.4562297509983182,0.0016161935134367093
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_t,1.0507653239183128,0.0011661896754250293
profile,P_t,weighted_l2,osi_target_t01h,regression,wind_speed_t,0.4882682270836085,0.0005419034605554365
profile,P_t,weighted_l2,osi_target_t01h,regression,wind_sin_t,4.9279389306902885,0.005469262613906778
profile,P_t,weighted_l2,osi_target_t01h,regression,wind_cos_t,0.5172965803649276,0.0005741205171338056
profile,P_t,weighted_l2,osi_target_t01h,regression,t2m_t,1.1830592651385814,0.0013130158266697735
profile,P_t,weighted_l2,osi_target_t01h,regression,d2m_t,1.5037568947300315,0.0016689414135250779
profile,P_t,weighted_l2,osi_target_t01h,regression,tp_t,0.14402015297673643,0.00015984046259568063
profile,P_t,weighted_l2,osi_target_t01h,regression,rain_t,0.05501246056519449,6.10554631662396e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,csnow_t,0.9669575716834515,0.0010731758186178625
profile,P_t,weighted_l2,osi_target_t01h,regression,sdwe_t,1.2804248409811407,0.0014210768053724097
profile,P_t,weighted_l2,osi_target_t01h,regression,r2_t,0.1428727505262941,0.0001585670204094906
profile,P_t,weighted_l2,osi_target_t01h,regression,vpd_t,0.061384231550619006,6.812715973656963e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,soil_moist_t,1.2775809133891016,0.001417920478341056
profile,P_t,weighted_l2,osi_target_t01h,regression,blh_t,0.9531670946162194,0.0010578704867717176
profile,P_t,weighted_l2,osi_target_t01h,regression,tcc_t,0.019819010514765978,2.1996086960000382e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,lcc_t,0.4872736327815801,0.0005407996121700169
profile,P_t,weighted_l2,osi_target_t01h,regression,mcc_t,2.901527854381129,0.003220254560856125
profile,P_t,weighted_l2,osi_target_t01h,regression,hcc_t,0.026627700310200453,2.955269694880195e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,sp_t,2.5500083356164396,0.0028301213654009384
profile,P_t,weighted_l2,osi_target_t01h,regression,mslma_t,3.144804532872513,0.0034902546686541264
profile,P_t,weighted_l2,osi_target_t01h,regression,sdswrf_t,0.2052254972513765,0.00022776908466683358
profile,P_t,weighted_l2,osi_target_t01h,regression,direct_rad_t,0.14142866805195808,0.00015696430852540121
profile,P_t,weighted_l2,osi_target_t01h,regression,diffuse_rad_t,0.31873066211119294,0.00035374255215178094
profile,P_t,weighted_l2,osi_target_t01h,regression,et0_t,0.191206821706146,0.00021221048722186109
profile,P_t,weighted_l2,osi_target_t01h,regression,temp_c_t,0.03535760939121246,3.9241568103886686e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,dewpoint_c_t,1.548864670097828,0.0017190041827447112
profile,P_t,weighted_l2,osi_target_t01h,regression,icing_risk_t,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_exceed_30,0.09850584110245109,0.00010932649969296809
profile,P_t,weighted_l2,osi_target_t01h,regression,soil_moist_x_gust,2.5187532340642065,0.0027954329569572192
profile,P_t,weighted_l2,osi_target_t01h,regression,is_snowing,0.4135123831219971,0.0004589358450267639
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_x_hso,35.381060861982405,0.03926759566918876
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_x_phase,18.55979558546096,0.020598549930304178
profile,P_t,weighted_l2,osi_target_t01h,regression,soil_gust_x_phase,0.30011593853123486,0.00033308304050279775
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_exceed30_x_hso,0.3391948561184108,0.0003764546946481844
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_max_next_1h,1.0807968997396529,0.00119952015642053
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_mean_next_1h,1.3185456618666649,0.001463385117917068
profile,P_t,weighted_l2,osi_target_t01h,regression,wind_speed_max_next_1h,0.46620284393429756,0.0005174142416715592
profile,P_t,weighted_l2,osi_target_t01h,regression,total_tp_next_1h,0.10517754009924829,0.0001167310707332409
profile,P_t,weighted_l2,osi_target_t01h,regression,min_t2m_next_1h,0.5334120641928166,0.0005920062528226093
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt30_next_1h,0.004028690047562122,4.471233140274202e-06
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt40_next_1h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_peak4h_mean_next_1h,0.017095410265028477,1.897330497535637e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_max_next_6h,0.6340293949469924,0.0007036761848458582
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_mean_next_6h,0.714564761845395,0.0007930581916989746
profile,P_t,weighted_l2,osi_target_t01h,regression,wind_speed_max_next_6h,1.352442893665284,0.0015010058890342843
profile,P_t,weighted_l2,osi_target_t01h,regression,total_tp_next_6h,4.637374111451209,0.00514677986297742
profile,P_t,weighted_l2,osi_target_t01h,regression,min_t2m_next_6h,6.569240979617462,0.007290858226307873
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt30_next_6h,0.061102329986169934,6.781429188067126e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt40_next_6h,0.0976559966802597,0.00010838330165595883
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_peak4h_mean_next_6h,0.19517147215083241,0.000216610646144142
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_max_next_24h,0.4469501064158976,0.0004960466316005481
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_mean_next_24h,4.612394340569153,0.005119056117023847
profile,P_t,weighted_l2,osi_target_t01h,regression,wind_speed_max_next_24h,1.4472000275272876,0.0016061718939141016
profile,P_t,weighted_l2,osi_target_t01h,regression,total_tp_next_24h,1.322937540244311,0.0014682594348583945
profile,P_t,weighted_l2,osi_target_t01h,regression,min_t2m_next_24h,7.028002143604681,0.007800013335207771
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt30_next_24h,0.3077573962509632,0.00034156389621348436
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt40_next_24h,0.013061790261417627,1.449660033377407e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_peak4h_mean_next_24h,2.174912794493139,0.0024138223713260597
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_max_next_48h,3.98031195520889,0.004417540816655533
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_mean_next_48h,1.2487076446413994,0.001385875542004767
profile,P_t,weighted_l2,osi_target_t01h,regression,wind_speed_max_next_48h,4.035347830271348,0.004478622266352107
profile,P_t,weighted_l2,osi_target_t01h,regression,total_tp_next_48h,1.961695124860853,0.0021771831910225733
profile,P_t,weighted_l2,osi_target_t01h,regression,min_t2m_next_48h,1.9219423572067171,0.002133063665803613
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt30_next_48h,2.7014163688290864,0.002998161251272472
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt40_next_48h,1.1796482410281897,0.0013092301087652932
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_peak4h_mean_next_48h,0.9604469621554017,0.0010659500323842413
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_change_1h,0.5676403191173449,0.0006299944092569607
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_change_3h,0.9075666300486773,0.0010072609074843575
profile,P_t,weighted_l2,osi_target_t01h,regression,pressure_change_3h,6.154743198305368,0.006830828739181095
profile,P_t,weighted_l2,osi_target_t01h,regression,pressure_change_6h,4.5580770103260875,0.0050587721427774335
profile,P_t,weighted_l2,osi_target_t01h,regression,temp_change_6h,1.8462734606582671,0.0020490827007898994
profile,P_t,weighted_l2,osi_target_t01h,regression,wind_change_1h,0.6946372690144926,0.0007709417058695362
profile,P_t,weighted_l2,osi_target_t01h,regression,cumul_gust_since_onset,6.917823194293305,0.007677731461023947
profile,P_t,weighted_l2,osi_target_t01h,regression,cumul_tp_since_onset,3.1769509720616043,0.0035259323262915145
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt30_since_onset,8.863373254891485,0.009836996086574649
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_at_t1h,0.9890128634870052,0.001097653837642965
profile,P_t,weighted_l2,osi_target_t01h,regression,wind_speed_at_t1h,0.6781584438867867,0.0007526527166065453
profile,P_t,weighted_l2,osi_target_t01h,regression,t2m_at_t1h,0.5279508880339563,0.0005859451779972705
profile,P_t,weighted_l2,osi_target_t01h,regression,tp_at_t1h,0.0764457299374044,8.484313190969145e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_at_t6h,0.392194511834532,0.0004352762506039333
profile,P_t,weighted_l2,osi_target_t01h,regression,wind_speed_at_t6h,0.2737047327682376,0.0003037706195699503
profile,P_t,weighted_l2,osi_target_t01h,regression,t2m_at_t6h,5.508582324720919,0.006113688458392401
profile,P_t,weighted_l2,osi_target_t01h,regression,tp_at_t6h,0.009256420191377401,1.0273218398877511e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_at_t24h,0.5211825196165591,0.0005784333186047208
profile,P_t,weighted_l2,osi_target_t01h,regression,wind_speed_at_t24h,1.3184564504772425,0.0014632861068449412
profile,P_t,weighted_l2,osi_target_t01h,regression,t2m_at_t24h,4.321953400736675,0.00479671085339226
profile,P_t,weighted_l2,osi_target_t01h,regression,tp_at_t24h,0.673141733976081,0.000747084931707962
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_at_t48h,2.161930986214429,0.0023994145388268637
profile,P_t,weighted_l2,osi_target_t01h,regression,wind_speed_at_t48h,1.604424323886633,0.0017806669471544458
profile,P_t,weighted_l2,osi_target_t01h,regression,t2m_at_t48h,10.364668634254485,0.011503205592468603
profile,P_t,weighted_l2,osi_target_t01h,regression,tp_at_t48h,0.050730568589642644,5.630321440097484e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,hour_of_day,0.2952965423464775,0.0003277342438262111
profile,P_t,weighted_l2,osi_target_t01h,regression,hour_sin,0.45158663392066956,0.0005011924718588906
profile,P_t,weighted_l2,osi_target_t01h,regression,hour_cos,0.38787380140274763,0.00043048091925700744
profile,P_t,weighted_l2,osi_target_t01h,regression,days_since_onset,1.052632698789239,0.0011682621774814364
profile,P_t,weighted_l2,osi_target_t01h,regression,hours_since_obs,258.2340281314682,0.2866004907045699
profile,P_t,weighted_l2,osi_target_t01h,regression,storm_phase,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,log_customers,4.512831209576689,0.005008556186379553
profile,P_t,weighted_l2,osi_target_t01h,regression,rural_urban_code,0.45244328305125237,0.0005021432220871359
profile,P_t,weighted_l2,osi_target_t01h,regression,is_metro,0.03356710076332092,3.725437588496181e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,pop_density,3.108296632533893,0.0034497364525717935
profile,P_t,weighted_l2,osi_target_t01h,regression,n_utilities,0.24262836133129895,0.0002692805743671943
profile,P_t,weighted_l2,osi_target_t01h,regression,pct_forest,21.403747828910127,0.023754904320973144
profile,P_t,weighted_l2,osi_target_t01h,regression,pct_developed,1.0705087797250599,0.0011881019081519141
profile,P_t,weighted_l2,osi_target_t01h,regression,pct_agriculture,0.1965535907074809,0.0002181445875050601
profile,P_t,weighted_l2,osi_target_t01h,regression,pct_water,0.5672137942165136,0.0006295210314966382
profile,P_t,weighted_l2,osi_target_t01h,regression,pct_wetland,0.803976756054908,0.0008922919046249664
profile,P_t,weighted_l2,osi_target_t01h,regression,pct_unmapped,2.742297917837277,0.003043533552093127
profile,P_t,weighted_l2,osi_target_t01h,regression,pct_forest_classified,1.881360241677612,0.002088023690597287
profile,P_t,weighted_l2,osi_target_t01h,regression,tree_canopy_pct,0.1329949595965445,0.00014760417500903034
profile,P_t,weighted_l2,osi_target_t01h,regression,tree_canopy_std,1.2978524679783732,0.0014404188203863263
profile,P_t,weighted_l2,osi_target_t01h,regression,forest_x_customers,2.028113506967202,0.00225089749212077
profile,P_t,weighted_l2,osi_target_t01h,regression,window_len_next_1h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,is_full_next_1h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,tp_rate_next_1h,0.029466540087014437,3.270337727917392e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt30_frac_next_1h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,has_weather_at_t1h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,window_len_next_6h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,is_full_next_6h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,tp_rate_next_6h,1.4915755812544376,0.0016554220084923916
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt30_frac_next_6h,0.017584340181201696,1.9515942810150357e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,has_weather_at_t6h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,window_len_next_24h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,is_full_next_24h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,tp_rate_next_24h,0.07657685922458768,8.498866547211312e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt30_frac_next_24h,0.07247278932482004,8.043377216207871e-05
profile,P_t,weighted_l2,osi_target_t01h,regression,has_weather_at_t24h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,window_len_next_48h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,is_full_next_48h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,tp_rate_next_48h,0.2094756078440696,0.00023248606093145816
profile,P_t,weighted_l2,osi_target_t01h,regression,gust_gt30_frac_next_48h,0.15413532219827175,0.00017106676179191158
profile,P_t,weighted_l2,osi_target_t01h,regression,has_weather_at_t48h,0.0,0.0
profile,P_t,weighted_l2,osi_target_t01h,regression,N_nonzero_frac_obs,1.3770639151334763,0.0015283314777085981
profile,P_t,weighted_l2,osi_target_t01h,regression,R_nonzero_frac_obs,2.0854271482676268,0.002314506915865672
profile,P_t,weighted_l2,osi_target_t01h,regression,P_mean_last24_obs,0.713300836738199,0.0007916554270882945
