horizon,model,rmse,mae,n,fipsCode,component
osi_target_t01h,static_convex,0.0019970321997785853,0.0006107342140191316,143,18051,P_t
osi_target_t01h,safe_convex,0.0019970321997785853,0.0006107342140191316,143,18051,P_t
osi_target_t01h,lightgbm,0.002271409166152699,0.0008291178609840509,143,18059,P_t
osi_target_t01h,xgboost,0.002000562122655783,0.0006452237429370241,143,18059,P_t
osi_target_t01h,catboost,0.0020466857361055345,0.0007579566327895619,143,18059,P_t
osi_target_t01h,simple_average,0.0020676684786777397,0.0007354983635022548,143,18059,P_t
osi_target_t01h,static_convex,0.002086166030766856,0.0007371026951117591,143,18059,P_t
osi_target_t01h,safe_convex,0.0020861660307668617,0.0007371026951117622,143,18059,P_t
osi_target_t01h,lightgbm,0.007111996665306205,0.0028030815642555145,143,18061,P_t
osi_target_t01h,xgboost,0.007262029336632361,0.0024809195717285,143,18061,P_t
osi_target_t01h,catboost,0.007345951953548581,0.002376141898572592,143,18061,P_t
osi_target_t01h,simple_average,0.006989836163190077,0.002492191774151473,143,18061,P_t
osi_target_t01h,static_convex,0.006958484231362393,0.0025247067722877115,143,18061,P_t
osi_target_t01h,safe_convex,0.006958484231362386,0.002524706772287718,143,18061,P_t
osi_target_t01h,lightgbm,0.004296428570094687,0.0019234917252832784,143,18065,P_t
osi_target_t01h,xgboost,0.004008499374797847,0.0013915863382127098,143,18065,P_t
osi_target_t01h,catboost,0.00418248667437343,0.0014728649918153756,143,18065,P_t
osi_target_t01h,simple_average,0.004032864468551382,0.00157475344223046,143,18065,P_t
osi_target_t01h,static_convex,0.004031631668723381,0.0016110936947091052,143,18065,P_t
osi_target_t01h,safe_convex,0.004031631668723385,0.0016110936947091156,143,18065,P_t
osi_target_t01h,lightgbm,0.0031052611395696417,0.0012094434468735006,143,18067,P_t
osi_target_t01h,xgboost,0.003192528210653955,0.0007720691743019316,143,18067,P_t
osi_target_t01h,catboost,0.003123558067679502,0.0008823091971639153,143,18067,P_t
osi_target_t01h,simple_average,0.003032360129507582,0.0009369007127694179,143,18067,P_t
osi_target_t01h,static_convex,0.003009540365057447,0.0010102376286607723,143,18067,P_t
osi_target_t01h,safe_convex,0.003009540365057447,0.001010237628660774,143,18067,P_t
osi_target_t01h,lightgbm,0.0016172403941069186,0.0008595360196257312,143,18069,P_t
osi_target_t01h,xgboost,0.0010776042158004997,0.0006232749914369991,143,18069,P_t
osi_target_t01h,catboost,0.0010487437793171692,0.0005155123844942013,143,18069,P_t
osi_target_t01h,simple_average,0.0010430093925518583,0.0005793530469276945,143,18069,P_t
osi_target_t01h,static_convex,0.001222111111661154,0.0006791057420012055,143,18069,P_t
osi_target_t01h,safe_convex,0.001222111111661154,0.0006791057420012055,143,18069,P_t
osi_target_t01h,lightgbm,0.005321782205267481,0.001976649666660829,143,18071,P_t
osi_target_t01h,xgboost,0.0045838618666253885,0.001831103973586424,143,18071,P_t
osi_target_t01h,catboost,0.004109829655049684,0.002039563827828716,143,18071,P_t
osi_target_t01h,simple_average,0.004481507088866978,0.001932626356583191,143,18071,P_t
osi_target_t01h,static_convex,0.004810804812031603,0.0019132109763096141,143,18071,P_t
osi_target_t01h,safe_convex,0.004810804812031603,0.0019132109763096141,143,18071,P_t
osi_target_t01h,lightgbm,0.004380086778902607,0.0025957015769349488,143,18073,P_t
osi_target_t01h,xgboost,0.0033109129036021836,0.00230994077236462,143,18073,P_t
osi_target_t01h,catboost,0.0017288338265437977,0.0011669269496749734,143,18073,P_t
osi_target_t01h,simple_average,0.002868647181065238,0.001806202178697979,143,18073,P_t
osi_target_t01h,static_convex,0.003659537265515466,0.002232472170348904,143,18073,P_t
osi_target_t01h,safe_convex,0.003659537265515471,0.002232472170348907,143,18073,P_t
osi_target_t01h,lightgbm,0.008434930913703504,0.0027837506265176704,143,18077,P_t
osi_target_t01h,xgboost,0.008539673222124016,0.00264412499034609,143,18077,P_t
osi_target_t01h,catboost,0.009348491045940235,0.002806003091228061,143,18077,P_t
osi_target_t01h,simple_average,0.008738626698612237,0.0027271930645297094,143,18077,P_t
osi_target_t01h,static_convex,0.008474010154965112,0.002721380039145885,143,18077,P_t
osi_target_t01h,safe_convex,0.008474010154965112,0.0027213800391458856,143,18077,P_t
osi_target_t01h,lightgbm,0.006186056058447841,0.0029030462259639167,143,18083,P_t
osi_target_t01h,xgboost,0.0027031283701011034,0.001587886877064843,143,18083,P_t
osi_target_t01h,catboost,0.0037803950022909025,0.0017681140618849686,143,18083,P_t
osi_target_t01h,simple_average,0.004101190349943699,0.0020164898650290182,143,18083,P_t
osi_target_t01h,static_convex,0.004632775237301786,0.0022760213038174647,143,18083,P_t
osi_target_t01h,safe_convex,0.004632775237301799,0.00227602130381747,143,18083,P_t
osi_target_t01h,lightgbm,0.007217915197266607,0.004723949747832549,143,18085,P_t
osi_target_t01h,xgboost,0.006015879084737644,0.003389237440525781,143,18085,P_t
osi_target_t01h,catboost,0.002191855862561905,0.0014119036206757846,143,18085,P_t
osi_target_t01h,simple_average,0.004219838021241845,0.0029317231791827106,143,18085,P_t
osi_target_t01h,static_convex,0.004770171141989704,0.0032885040041266654,143,18085,P_t
osi_target_t01h,safe_convex,0.004770171141989761,0.0032885040041267014,143,18085,P_t
osi_target_t01h,lightgbm,0.0038136113146976917,0.0033349117265118757,143,18087,P_t
osi_target_t01h,xgboost,0.0015496648903348396,0.0009472127924613525,143,18087,P_t
osi_target_t01h,catboost,0.006056539933800197,0.004913027908884138,143,18087,P_t
osi_target_t01h,simple_average,0.0034329347932700147,0.0029379299406544256,143,18087,P_t
osi_target_t01h,static_convex,0.0027497345232761123,0.0023448233598285127,143,18087,P_t
osi_target_t01h,safe_convex,0.002749734523276121,0.0023448233598285205,143,18087,P_t
osi_target_t01h,lightgbm,0.004074592798717312,0.002478123225754964,143,18089,P_t
osi_target_t01h,xgboost,0.0040057878694072,0.0022095717043931007,143,18089,P_t
osi_target_t01h,catboost,0.0035009109111195156,0.002030474793891755,143,18089,P_t
osi_target_t01h,simple_average,0.0037861436120479194,0.0022331834292132575,143,18089,P_t
osi_target_t01h,static_convex,0.003735376382188465,0.0022308059132117425,143,18089,P_t
osi_target_t01h,safe_convex,0.0037353763821884713,0.002230805913211749,143,18089,P_t
osi_target_t01h,lightgbm,0.0025267830004900025,0.0013585783161436094,143,18091,P_t
osi_target_t01h,xgboost,0.002407028342822842,0.0011834276700537244,143,18091,P_t
osi_target_t01h,catboost,0.002401465673698699,0.0012415632215238323,143,18091,P_t
osi_target_t01h,simple_average,0.002375973845707967,0.0012446375609070184,143,18091,P_t
osi_target_t01h,static_convex,0.002404945930402923,0.0012688541661703457,143,18091,P_t
osi_target_t01h,safe_convex,0.002404945930402923,0.0012688541661703457,143,18091,P_t
osi_target_t01h,lightgbm,0.012709334604029843,0.004268709438161255,143,18093,P_t
osi_target_t01h,xgboost,0.01451090790838351,0.004197470544645165,143,18093,P_t
osi_target_t01h,catboost,0.014270182257672666,0.0041154386684755795,143,18093,P_t
osi_target_t01h,simple_average,0.013646625880319858,0.004174619066951241,143,18093,P_t
osi_target_t01h,static_convex,0.01314691921225335,0.004216393494410413,143,18093,P_t
osi_target_t01h,safe_convex,0.013146919212253352,0.004216393494410413,143,18093,P_t
osi_target_t01h,lightgbm,0.0026902170087696868,0.001094813318435523,143,18095,P_t
osi_target_t01h,xgboost,0.0025112861892196926,0.0008990715778401571,143,18095,P_t
osi_target_t01h,catboost,0.0023201666803909665,0.0008838684578961655,143,18095,P_t
osi_target_t01h,simple_average,0.0023880158472980102,0.0008711692912536541,143,18095,P_t
osi_target_t01h,static_convex,0.0024931472154881003,0.0009378620187722094,143,18095,P_t
osi_target_t01h,safe_convex,0.0024931472154881003,0.0009378620187722092,143,18095,P_t
osi_target_t01h,lightgbm,0.00152861233182041,0.000740838777652873,143,18097,P_t
osi_target_t01h,xgboost,0.0011326909185466834,0.0004529999465418271,143,18097,P_t
osi_target_t01h,catboost,0.0010075861446943283,0.0005641062436758565,143,18097,P_t
osi_target_t01h,simple_average,0.0011659698546614692,0.0005425584310025615,143,18097,P_t
osi_target_t01h,static_convex,0.001314010571267155,0.0006156374389741009,143,18097,P_t
osi_target_t01h,safe_convex,0.0013140105712671551,0.0006156374389741009,143,18097,P_t
osi_target_t01h,lightgbm,0.015426288212624092,0.004757463714854818,143,18099,P_t
osi_target_t01h,xgboost,0.015152558719281348,0.004160209027345514,143,18099,P_t
osi_target_t01h,catboost,0.014967776842304471,0.004446215822995203,143,18099,P_t
osi_target_t01h,simple_average,0.015137017858223027,0.004424922505623082,143,18099,P_t
osi_target_t01h,static_convex,0.015180891679404326,0.004438402900927263,143,18099,P_t
osi_target_t01h,safe_convex,0.015180891679404335,0.004438402900927273,143,18099,P_t
osi_target_t01h,lightgbm,0.005848049712986048,0.00342645609856188,143,18101,P_t
osi_target_t01h,xgboost,0.007311448772407212,0.0043501383050350085,143,18101,P_t
osi_target_t01h,catboost,0.008012846506863963,0.003024305761849619,143,18101,P_t
osi_target_t01h,simple_average,0.006669977790442811,0.0035296182064665114,143,18101,P_t
osi_target_t01h,static_convex,0.00668453374323693,0.003357598009689616,143,18101,P_t
osi_target_t01h,safe_convex,0.0066845337432368986,0.0033575980096896166,143,18101,P_t
osi_target_t01h,lightgbm,0.006276554752214271,0.0035806384541560675,143,18103,P_t
osi_target_t01h,xgboost,0.002393551172089067,0.001170597986676506,143,18103,P_t
osi_target_t01h,catboost,0.0021505477769654226,0.0012042052984562097,143,18103,P_t
osi_target_t01h,simple_average,0.0033000557895720454,0.0019209166692994676,143,18103,P_t
osi_target_t01h,static_convex,0.004353053234391009,0.002491630411394945,143,18103,P_t
osi_target_t01h,safe_convex,0.004353053234391009,0.002491630411394945,143,18103,P_t
osi_target_t01h,lightgbm,0.0037115928803848172,0.001276714099789951,143,18105,P_t
osi_target_t01h,xgboost,0.003662678578915342,0.0011170517899610083,143,18105,P_t
osi_target_t01h,catboost,0.003895396128712336,0.0014288826743958922,143,18105,P_t
osi_target_t01h,simple_average,0.003646971663473722,0.0012091085222082566,143,18105,P_t
osi_target_t01h,static_convex,0.0036232655759341243,0.001186308628847914,143,18105,P_t
osi_target_t01h,safe_convex,0.0036232655759341234,0.0011863086288479148,143,18105,P_t
osi_target_t01h,lightgbm,0.0024495440560820337,0.001249180841151187,143,18107,P_t
osi_target_t01h,xgboost,0.0015944893978512389,0.0009689728604392812,143,18107,P_t
osi_target_t01h,catboost,0.0015538535116843407,0.0009583669687339106,143,18107,P_t
osi_target_t01h,simple_average,0.001602834223083699,0.000990372485611041,143,18107,P_t
osi_target_t01h,static_convex,0.0018905981243927921,0.0010927932926715022,143,18107,P_t
osi_target_t01h,safe_convex,0.0018905981243927924,0.0010927932926715024,143,18107,P_t
osi_target_t01h,lightgbm,0.003805298835503189,0.0015030651523262584,143,18109,P_t
osi_target_t01h,xgboost,0.0033172360323262167,0.0013780043469310919,143,18109,P_t
osi_target_t01h,catboost,0.006104208656796477,0.0016453990484201649,143,18109,P_t
osi_target_t01h,simple_average,0.003917137144652412,0.001457090988527727,143,18109,P_t
osi_target_t01h,static_convex,0.003570051809966893,0.0014524434617218824,143,18109,P_t
osi_target_t01h,safe_convex,0.0035700518099668946,0.0014524434617218828,143,18109,P_t
osi_target_t01h,lightgbm,0.008122772637176765,0.004836066085720301,143,18111,P_t
osi_target_t01h,xgboost,0.005992016773092301,0.0033345015999739053,143,18111,P_t
osi_target_t01h,catboost,0.00579717148393899,0.0033689695149357567,143,18111,P_t
osi_target_t01h,simple_average,0.005395922959697433,0.0034026041356589533,143,18111,P_t
osi_target_t01h,static_convex,0.005965081924650114,0.0038726122899581123,143,18111,P_t
osi_target_t01h,safe_convex,0.005965081924650127,0.003872612289958119,143,18111,P_t
osi_target_t01h,lightgbm,0.002198116783123723,0.0012779813645257617,143,18113,P_t
osi_target_t01h,xgboost,0.0011140720714239425,0.0006917489208498567,143,18113,P_t
osi_target_t01h,catboost,0.0016888895265039798,0.0010713081227487547,143,18113,P_t
osi_target_t01h,simple_average,0.0015622265305236783,0.0009957373843371242,143,18113,P_t
osi_target_t01h,static_convex,0.0018126686779392476,0.0011106512202726968,143,18113,P_t
osi_target_t01h,safe_convex,0.0018126686779392478,0.0011106512202726968,143,18113,P_t
osi_target_t01h,lightgbm,0.022330560610812757,0.0053783216855396825,143,18117,P_t
osi_target_t01h,xgboost,0.023580942589337354,0.00562324277194041,143,18117,P_t
osi_target_t01h,catboost,0.024609312219714186,0.005890936810404946,143,18117,P_t
osi_target_t01h,simple_average,0.023473853104986626,0.005585099820041957,143,18117,P_t
osi_target_t01h,static_convex,0.02351311398586096,0.005598000962317189,143,18117,P_t
osi_target_t01h,safe_convex,0.02351311398586093,0.005598000962317182,143,18117,P_t
osi_target_t01h,lightgbm,0.03876943028423188,0.013281254267417246,143,18121,P_t
osi_target_t01h,xgboost,0.040510090160809864,0.013494342292173726,143,18121,P_t
osi_target_t01h,catboost,0.040587292272653015,0.013759768524417846,143,18121,P_t
osi_target_t01h,simple_average,0.03990787428357682,0.013433179313827348,143,18121,P_t
osi_target_t01h,static_convex,0.03938392095791076,0.013347478743231764,143,18121,P_t
osi_target_t01h,safe_convex,0.03938392095791076,0.013347478743231764,143,18121,P_t
osi_target_t01h,lightgbm,0.009532681085814116,0.0035837242823104024,143,18123,P_t
osi_target_t01h,xgboost,0.005369578637936402,0.003003958461908553,143,18123,P_t
osi_target_t01h,catboost,0.004463883378282172,0.00237822891783879,143,18123,P_t
osi_target_t01h,simple_average,0.00615641496577102,0.0029848546565833505,143,18123,P_t
osi_target_t01h,static_convex,0.006634521812450349,0.0031143269744779985,143,18123,P_t
osi_target_t01h,safe_convex,0.006634521812450444,0.0031143269744780154,143,18123,P_t
osi_target_t01h,lightgbm,0.00556604649596895,0.001767262612658826,143,18125,P_t
osi_target_t01h,xgboost,0.00401157385801687,0.0013185308226603698,143,18125,P_t
osi_target_t01h,catboost,0.004356240461265944,0.0016268153235577145,143,18125,P_t
osi_target_t01h,simple_average,0.004511238814102483,0.001556464896352235,143,18125,P_t
osi_target_t01h,static_convex,0.004774829782216242,0.0015813278485515493,143,18125,P_t
osi_target_t01h,safe_convex,0.004774829782216242,0.0015813278485515493,143,18125,P_t
osi_target_t01h,lightgbm,0.00521463465703783,0.004136241388106947,143,18127,P_t
osi_target_t01h,xgboost,0.0029476626430891026,0.0019949460360531705,143,18127,P_t
osi_target_t01h,catboost,0.002413606775413014,0.0014078601055260577,143,18127,P_t
osi_target_t01h,simple_average,0.00317689217369147,0.0024304352883195864,143,18127,P_t
osi_target_t01h,static_convex,0.004031781321517862,0.0032049466334694945,143,18127,P_t
osi_target_t01h,safe_convex,0.004031781321517871,0.0032049466334695023,143,18127,P_t
osi_target_t01h,lightgbm,0.002019730389674202,0.0009843405538495025,143,18129,P_t
osi_target_t01h,xgboost,0.0013143653710733136,0.0007616649945962131,143,18129,P_t
osi_target_t01h,catboost,0.0020758021568790335,0.0009479995121813227,143,18129,P_t
osi_target_t01h,simple_average,0.001617987551255703,0.0008650133604428443,143,18129,P_t
osi_target_t01h,static_convex,0.0017321233792285987,0.0008992217478752809,143,18129,P_t
osi_target_t01h,safe_convex,0.001732123379228601,0.0008992217478752828,143,18129,P_t
osi_target_t01h,lightgbm,0.030626588630568982,0.007172455171183909,143,18131,P_t
osi_target_t01h,xgboost,0.03093750715386182,0.007199312299578245,143,18131,P_t
osi_target_t01h,catboost,0.03130117161854758,0.006724518952551693,143,18131,P_t
osi_target_t01h,simple_average,0.030930837434893457,0.007027376627355423,143,18131,P_t
osi_target_t01h,static_convex,0.030953657312111502,0.006976227367378986,143,18131,P_t
osi_target_t01h,safe_convex,0.030953657312111492,0.006976227367378992,143,18131,P_t
osi_target_t01h,lightgbm,0.0019059245799054939,0.0007837781095645362,143,18133,P_t
osi_target_t01h,xgboost,0.0018997493008836102,0.0008901966380551156,143,18133,P_t
osi_target_t01h,catboost,0.0031407461219959873,0.0011439866080940448,143,18133,P_t
osi_target_t01h,simple_average,0.0020263665136594847,0.0008261158706773915,143,18133,P_t
osi_target_t01h,static_convex,0.0021613177072937035,0.0008374127673475733,143,18133,P_t
osi_target_t01h,safe_convex,0.0021613177072936883,0.0008374127673475707,143,18133,P_t
osi_target_t01h,lightgbm,0.0066199080801332055,0.003943074332933828,143,18135,P_t
osi_target_t01h,xgboost,0.005650930923001656,0.0036901254913715006,143,18135,P_t
osi_target_t01h,catboost,0.005583283187748916,0.003519726365330096,143,18135,P_t
osi_target_t01h,simple_average,0.0058589002865101865,0.0037090475067941314,143,18135,P_t
osi_target_t01h,static_convex,0.00611194305950096,0.003805298150395941,143,18135,P_t
osi_target_t01h,safe_convex,0.00611194305950096,0.003805298150395941,143,18135,P_t
osi_target_t01h,lightgbm,0.006636612536076393,0.0025307444803244145,143,18137,P_t
osi_target_t01h,xgboost,0.006474118351603641,0.0023435581934756963,143,18137,P_t
osi_target_t01h,catboost,0.007711295420414294,0.002531863539419783,143,18137,P_t
osi_target_t01h,simple_average,0.006886774468115662,0.0024637188869520927,143,18137,P_t
osi_target_t01h,static_convex,0.00662349844297452,0.002460130319283026,143,18137,P_t
osi_target_t01h,safe_convex,0.00662349844297452,0.002460130319283026,143,18137,P_t
osi_target_t01h,lightgbm,0.005630759704015612,0.0018294845105356655,143,18139,P_t
osi_target_t01h,xgboost,0.005320040102930887,0.0015621163981201086,143,18139,P_t
osi_target_t01h,catboost,0.0057297395780851225,0.002228088386116009,143,18139,P_t
osi_target_t01h,simple_average,0.005440531857706001,0.0018232013519117853,143,18139,P_t
osi_target_t01h,static_convex,0.005451769096292797,0.0017016633208055882,143,18139,P_t
osi_target_t01h,safe_convex,0.005451769096292798,0.0017016633208055893,143,18139,P_t
osi_target_t01h,lightgbm,0.0027610038943799184,0.001951707780941698,143,18141,P_t
osi_target_t01h,xgboost,0.0035014783388370445,0.0025616632928953695,143,18141,P_t
osi_target_t01h,catboost,0.002453770981210659,0.0016997443926794816,143,18141,P_t
osi_target_t01h,simple_average,0.0028205645375648882,0.00205643029107984,143,18141,P_t
osi_target_t01h,static_convex,0.002677420630767042,0.0019373128694110061,143,18141,P_t
osi_target_t01h,safe_convex,0.0026774206307670426,0.0019373128694110061,143,18141,P_t
osi_target_t01h,lightgbm,0.006537630329825372,0.0028480734174562796,143,18143,P_t
osi_target_t01h,xgboost,0.007208294986052818,0.0030333134007110504,143,18143,P_t
osi_target_t01h,catboost,0.007279468008924786,0.0029275132625132022,143,18143,P_t
osi_target_t01h,simple_average,0.006954621959261678,0.0029269563861594483,143,18143,P_t
osi_target_t01h,static_convex,0.006763253829484665,0.002912508135560557,143,18143,P_t
osi_target_t01h,safe_convex,0.006763253829484663,0.002912508135560556,143,18143,P_t
osi_target_t01h,lightgbm,0.002424428199276749,0.0010430401060085685,143,18145,P_t
osi_target_t01h,xgboost,0.002177990399663411,0.0010050906350579452,143,18145,P_t
osi_target_t01h,catboost,0.002302889585553126,0.0009679453805980026,143,18145,P_t
osi_target_t01h,simple_average,0.0022093553152714987,0.0009536516670803016,143,18145,P_t
osi_target_t01h,static_convex,0.002253480825448511,0.0009638151163801692,143,18145,P_t
osi_target_t01h,safe_convex,0.002253480825448514,0.000963815116380171,143,18145,P_t
osi_target_t01h,lightgbm,0.0025439982341196187,0.0010163861987044923,143,18147,P_t
osi_target_t01h,xgboost,0.0025071681984211404,0.0013851536558234685,143,18147,P_t
osi_target_t01h,catboost,0.0021456842087118075,0.0012501356326568834,143,18147,P_t
osi_target_t01h,simple_average,0.002320676172253209,0.001199885136905453,143,18147,P_t
osi_target_t01h,static_convex,0.002434717607882778,0.0011479729486682615,143,18147,P_t
osi_target_t01h,safe_convex,0.002434717607882778,0.0011479729486682615,143,18147,P_t
osi_target_t01h,lightgbm,0.008122662368875601,0.0051310016359401,143,18149,P_t
osi_target_t01h,xgboost,0.009243635000292297,0.005248643421430643,143,18149,P_t
osi_target_t01h,catboost,0.005342441290743196,0.003473010776749178,143,18149,P_t
osi_target_t01h,simple_average,0.006660670444541362,0.004553901484870837,143,18149,P_t
osi_target_t01h,static_convex,0.0069237198903712265,0.00475241445241265,143,18149,P_t
osi_target_t01h,safe_convex,0.006923719890371229,0.004752414452412659,143,18149,P_t
osi_target_t01h,lightgbm,0.016585763978511945,0.011865211218886338,143,18151,P_t
osi_target_t01h,xgboost,0.01799756590478705,0.013006684890499387,143,18151,P_t
osi_target_t01h,catboost,0.01830580217221806,0.013297294348537264,143,18151,P_t
osi_target_t01h,simple_average,0.017592648043541635,0.012695528900969793,143,18151,P_t
osi_target_t01h,static_convex,0.01712881326173734,0.012318324702520062,143,18151,P_t
osi_target_t01h,safe_convex,0.01712881326173734,0.012318324702520058,143,18151,P_t
osi_target_t01h,lightgbm,0.003705693216827939,0.0014877384504004532,143,18153,P_t
osi_target_t01h,xgboost,0.0032426343043759826,0.001453864269041391,143,18153,P_t
osi_target_t01h,catboost,0.0031671347774849205,0.0014727664183683995,143,18153,P_t
osi_target_t01h,simple_average,0.0032242979020802435,0.0014382822649322,143,18153,P_t
osi_target_t01h,static_convex,0.003285262455265827,0.001443848323443788,143,18153,P_t
osi_target_t01h,safe_convex,0.003285262455265837,0.0014438483234437889,143,18153,P_t
osi_target_t01h,lightgbm,0.006386999686560851,0.002543430621803005,143,18155,P_t
osi_target_t01h,xgboost,0.006031996256792513,0.0021380386346398525,143,18155,P_t
osi_target_t01h,catboost,0.002339996082070246,0.001117538442709788,143,18155,P_t
osi_target_t01h,simple_average,0.004777797265564393,0.001910046513513683,143,18155,P_t
osi_target_t01h,static_convex,0.0044164978391357645,0.0018188126668775286,143,18155,P_t
osi_target_t01h,safe_convex,0.0044164978391358165,0.0018188126668775484,143,18155,P_t
osi_target_t01h,lightgbm,0.0023002186682459127,0.0007677363196723757,143,18157,P_t
osi_target_t01h,xgboost,0.001249168854114136,0.0005272744352918307,143,18157,P_t
osi_target_t01h,catboost,0.0011157710905044453,0.0005248325798657903,143,18157,P_t
osi_target_t01h,simple_average,0.0014072932345906965,0.0005985489502465792,143,18157,P_t
osi_target_t01h,static_convex,0.001760252967318355,0.0006694915619758829,143,18157,P_t
osi_target_t01h,safe_convex,0.0017602529673183553,0.000669491561975883,143,18157,P_t
osi_target_t01h,lightgbm,0.007073925249737832,0.0018805594979858487,143,18159,P_t
osi_target_t01h,xgboost,0.006748101638117458,0.0018519589775468789,143,18159,P_t
osi_target_t01h,catboost,0.007713569634523039,0.003966070856949862,143,18159,P_t
osi_target_t01h,simple_average,0.0068955282879337824,0.002555885763353337,143,18159,P_t
osi_target_t01h,static_convex,0.006874638129467055,0.002025395453601765,143,18159,P_t
osi_target_t01h,safe_convex,0.006874638129467055,0.002025395453601765,143,18159,P_t
osi_target_t01h,lightgbm,0.004266323428025497,0.0021476043518477554,143,18161,P_t
osi_target_t01h,xgboost,0.0031059011344597566,0.0015397979183051052,143,18161,P_t
osi_target_t01h,catboost,0.002934104114612956,0.0015284581470782078,143,18161,P_t
osi_target_t01h,simple_average,0.0032644188886500856,0.001730645943860834,143,18161,P_t
osi_target_t01h,static_convex,0.003596907985873249,0.0018743272361983834,143,18161,P_t
osi_target_t01h,safe_convex,0.003596907985873249,0.0018743272361983834,143,18161,P_t
osi_target_t01h,lightgbm,0.0012610801446133872,0.0006447915665184577,143,18163,P_t
osi_target_t01h,xgboost,0.001444090716660679,0.0007123710319316455,143,18163,P_t
osi_target_t01h,catboost,0.0009971138484582782,0.000454543365859361,143,18163,P_t
osi_target_t01h,simple_average,0.001111372923505596,0.0005825069513479855,143,18163,P_t
osi_target_t01h,static_convex,0.0010621379276871965,0.0005545082694649264,143,18163,P_t
osi_target_t01h,safe_convex,0.0010621379276871982,0.0005545082694649286,143,18163,P_t
osi_target_t01h,lightgbm,0.023865923678799673,0.004629141018886134,143,18165,P_t
osi_target_t01h,xgboost,0.02326791003375566,0.004701758518773656,143,18165,P_t
osi_target_t01h,catboost,0.02359503065585759,0.004124845610513413,143,18165,P_t
osi_target_t01h,simple_average,0.023509012829137532,0.004476437799241341,143,18165,P_t
osi_target_t01h,static_convex,0.023582141571756973,0.004412289095761795,143,18165,P_t
osi_target_t01h,safe_convex,0.023582141571756976,0.004412289095761801,143,18165,P_t
osi_target_t01h,lightgbm,0.00270450142950317,0.0011866292934314406,143,18167,P_t
osi_target_t01h,xgboost,0.0028108592676583427,0.0011950639171381687,143,18167,P_t
osi_target_t01h,catboost,0.0026560138659220624,0.0009736749581390569,143,18167,P_t
osi_target_t01h,simple_average,0.0026171735206299263,0.0010962942580305288,143,18167,P_t
osi_target_t01h,static_convex,0.002626641022033818,0.0011183583917942137,143,18167,P_t
osi_target_t01h,safe_convex,0.0026266410220338156,0.001118358391794214,143,18167,P_t
osi_target_t01h,lightgbm,0.0031770952487946416,0.0011677361506787444,143,18169,P_t
osi_target_t01h,xgboost,0.002209545799640356,0.000667611588027188,143,18169,P_t
osi_target_t01h,catboost,0.0024182389362400586,0.0008343088380589154,143,18169,P_t
osi_target_t01h,simple_average,0.002450425764377406,0.0008816295685694389,143,18169,P_t
osi_target_t01h,static_convex,0.002502893844817209,0.0009051408425839782,143,18169,P_t
osi_target_t01h,safe_convex,0.002502893844817228,0.0009051408425839875,143,18169,P_t
osi_target_t01h,lightgbm,0.007370009208962866,0.002969578191170865,143,18171,P_t
osi_target_t01h,xgboost,0.00521886093987382,0.0021911705143124304,143,18171,P_t
osi_target_t01h,catboost,0.005207980353823771,0.0014311274113346993,143,18171,P_t
osi_target_t01h,simple_average,0.005667838524920741,0.002151929197723402,143,18171,P_t
osi_target_t01h,static_convex,0.006174528550216649,0.002539630555758801,143,18171,P_t
osi_target_t01h,safe_convex,0.006174528550216649,0.002539630555758801,143,18171,P_t
osi_target_t01h,lightgbm,0.003154164928641019,0.0016080636686272498,143,18173,P_t
osi_target_t01h,xgboost,0.00298650061824988,0.001232067167348163,143,18173,P_t
osi_target_t01h,catboost,0.002747775658542391,0.0010049925220084292,143,18173,P_t
osi_target_t01h,simple_average,0.0028205215191803544,0.0012422346801038925,143,18173,P_t
osi_target_t01h,static_convex,0.0028729215913357127,0.0013167045817615347,143,18173,P_t
osi_target_t01h,safe_convex,0.002872921591335718,0.0013167045817615451,143,18173,P_t
osi_target_t01h,lightgbm,0.00761817232300386,0.0022044306828741256,143,18175,P_t
osi_target_t01h,xgboost,0.008207493740913572,0.0022027510699717083,143,18175,P_t
osi_target_t01h,catboost,0.009299842251083606,0.0023203838936525453,143,18175,P_t
osi_target_t01h,simple_average,0.008266897864136622,0.002201493291100369,143,18175,P_t
osi_target_t01h,static_convex,0.008366225148716828,0.0022080906544093993,143,18175,P_t
osi_target_t01h,safe_convex,0.008366225148716808,0.002208090654409399,143,18175,P_t
osi_target_t01h,lightgbm,0.0034220044225848085,0.0019729269734214626,143,18177,P_t
osi_target_t01h,xgboost,0.002305899398603351,0.0012745098238269165,143,18177,P_t
osi_target_t01h,catboost,0.001947865955067531,0.0010585044589523297,143,18177,P_t
osi_target_t01h,simple_average,0.002461387776837338,0.0014146397821541924,143,18177,P_t
osi_target_t01h,static_convex,0.0028697300783291128,0.0016592479268562335,143,18177,P_t
osi_target_t01h,safe_convex,0.0028697300783291128,0.0016592479268562335,143,18177,P_t
osi_target_t01h,lightgbm,0.008896502503806653,0.0025801294815780093,143,18179,P_t
osi_target_t01h,xgboost,0.008568799276559099,0.002180760387228649,143,18179,P_t
osi_target_t01h,catboost,0.008499369234363183,0.002216526532896631,143,18179,P_t
osi_target_t01h,simple_average,0.00859439986254107,0.002218297432217807,143,18179,P_t
osi_target_t01h,static_convex,0.008693950263873455,0.0023427049531787834,143,18179,P_t
osi_target_t01h,safe_convex,0.008693950263873455,0.0023427049531787834,143,18179,P_t
