fipsCode,elevation_mean_m,elevation_std_m,elevation_min_m,elevation_max_m,slope_mean_deg,slope_std_deg,terrain_ruggedness
18067,252.1784382269932,8.409084392658482,198.87611389160156,273.3858642578125,0.8207292884327477,1.3220229720843795,0.3127440745537334
18069,248.41896846226626,11.074758965154404,154.45770263671875,279.9306640625,1.1995854755271398,1.7999097590191213,0.4652952891863295
18071,189.13579679841337,30.061188841148045,151.95223999023438,297.1930236816406,3.39997131409381,4.955190781780803,1.332956747958154
18073,207.59828497522872,6.468709625823376,171.74903869628906,235.4796142578125,0.6345664800507923,0.9630878341635589,0.2465553138301735
18075,282.44004776377545,15.884781440989435,230.14906311035156,340.9866943359375,1.0003468309525023,1.4406960478663933,0.3685702782170816
18077,232.25933524240725,31.517771969203327,129.3207244873047,296.8934020996094,4.915510084390824,6.49928410256631,1.8997078333390873
18079,215.30805171261304,25.925752887524684,136.90423583984375,273.07342529296875,2.677455972908057,3.324170289748077,1.0314158497814037
18081,233.77485590733707,16.570515054161525,192.53033447265625,310.33258056640625,1.5580224940012328,2.256142605049724,0.5993585783185155
18083,140.03281404732144,13.364511277144514,100.65870666503906,199.43807983398438,1.5733523381074104,2.1850194156791183,0.5857614376377548
18085,261.8111670231301,10.887642298111194,230.33164978027344,311.1956787109375,1.3815591893301864,1.5128507131964746,0.5287261640463333
18087,279.3441026880142,13.730549333189323,246.7276153564453,327.50054931640625,1.3274304718779188,1.6051993626276755,0.5047306838926254
