domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
OSI,v18_rule,osi_target_t24h,F2_minus_F1,p_bin,0.5<=p<=1,2,,240,0.009646745543794664,0.006056045810664364,0.02233432790081333,-0.0014296926607500137,0.009646745543794664,0.006056045810664364,0.02233432790081333,-0.0014296926607500137,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F2_minus_F1,p_bin,0<p<0.01,87,,10440,0.0078336335033114,0.002174739712007867,0.6406590967422777,-0.0003451025554194707,0.0078336335033114,0.002174739712007867,0.6406590967422777,-0.0003451025554194707,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F2_minus_F1,p_bin,p=0,53,,6360,0.009603341535010398,0.002795963442510359,0.5865457125380354,-0.00028648811641231734,0.009603341535010398,0.002795963442510359,0.5865457125380354,-0.00028648811641231734,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t48h,F1_minus_F0,p_bin,0.01<=p<0.1,61,,5856,0.007191285235532933,0.0021128064117375126,0.3028406000319774,0.00026389077907663623,0.007191285235532933,0.0021128064117375126,0.3028406000319774,0.00026389077907663623,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t48h,F1_minus_F0,p_bin,0.1<=p<0.5,36,,3456,0.0057698872932389405,0.0024366569262548547,0.11505576744580673,1.2338054118312182e-06,0.0057698872932389405,0.0024366569262548547,0.11505576744580673,1.2338054118312182e-06,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t48h,F1_minus_F0,p_bin,0.5<=p<=1,2,,192,0.00490668804889309,0.0031446926796361106,0.004622512820956853,-0.002202717196322386,0.00490668804889309,0.0031446926796361106,0.004622512820956853,-0.002202717196322386,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t48h,F1_minus_F0,p_bin,0<p<0.01,87,,8352,0.007285824192893438,0.002054487552668898,0.44335117178576294,-0.00020896732916755617,0.007285824192893438,0.002054487552668898,0.44335117178576294,-0.00020896732916755617,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t48h,F1_minus_F0,p_bin,p=0,53,,5088,0.009827251117102793,0.0025006646629210072,0.49137291067062716,-0.0005845528640150267,0.009827251117102793,0.0025006646629210072,0.49137291067062716,-0.0005845528640150267,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t48h,F2_minus_F0,p_bin,0.01<=p<0.1,61,,5856,0.007191285235532933,0.0021128064117375126,0.3028406000319774,0.00026389077907663623,0.007191285235532933,0.0021128064117375126,0.3028406000319774,0.00026389077907663623,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t48h,F2_minus_F0,p_bin,0.1<=p<0.5,36,,3456,0.0057698872932389405,0.0024366569262548547,0.11505576744580673,1.2338054118312182e-06,0.0057698872932389405,0.0024366569262548547,0.11505576744580673,1.2338054118312182e-06,0.0,0.0,0.0,0
