target_kind,target,rank,feature,importance_gain,importance_fraction
component,N_t_target_t01h,144,gust_gt40_next_6h,4.1908999264705926e-05,1.4737136305087285e-05
component,N_t_target_t01h,145,window_len_next_48h,3.2847998227225617e-05,1.1550870593838461e-05
component,N_t_target_t01h,146,storm_phase,0.0,0.0
component,N_t_target_t01h,147,icing_risk_t,0.0,0.0
component,N_t_target_t01h,148,is_snowing,0.0,0.0
component,N_t_target_t01h,149,is_worsening,0.0,0.0
component,N_t_target_t01h,150,gust_gt40_next_24h,0.0,0.0
component,N_t_target_t01h,151,window_len_next_1h,0.0,0.0
component,N_t_target_t01h,152,is_metro,0.0,0.0
component,N_t_target_t01h,153,gust_gt30_frac_next_6h,0.0,0.0
component,N_t_target_t01h,154,is_full_next_6h,0.0,0.0
component,N_t_target_t01h,155,window_len_next_6h,0.0,0.0
component,N_t_target_t01h,156,has_weather_at_t6h,0.0,0.0
component,N_t_target_t01h,157,is_full_next_24h,0.0,0.0
component,N_t_target_t01h,158,window_len_next_24h,0.0,0.0
component,N_t_target_t01h,159,has_weather_at_t1h,0.0,0.0
component,N_t_target_t01h,160,is_full_next_1h,0.0,0.0
component,N_t_target_t01h,161,is_full_next_48h,0.0,0.0
component,N_t_target_t01h,162,has_weather_at_t24h,0.0,0.0
component,N_t_target_t01h,163,has_weather_at_t48h,0.0,0.0
component,D_t_target_t01h,1,hours_since_obs,98.97890568427829,0.28020539726693794
component,D_t_target_t01h,2,last_P_t,49.27746315534023,0.13950256415031495
component,D_t_target_t01h,3,last_osi,34.84839161031414,0.09865442891871572
component,D_t_target_t01h,4,last_outage_pct,30.95658094463579,0.08763686567001107
component,D_t_target_t01h,5,gust_x_phase,15.242133773950627,0.04314988249060868
component,D_t_target_t01h,6,N_t_mean_72h,13.881991217538598,0.039299372296297264
component,D_t_target_t01h,7,gust_x_hso,11.621117192262318,0.03289892666555044
component,D_t_target_t01h,8,last_D_t,8.903669235158304,0.025205938153418345
component,D_t_target_t01h,9,cumul_gust_since_onset,7.301888498121116,0.02067135975357526
component,D_t_target_t01h,10,t2m_at_t48h,6.419426786291297,0.018173145282252685
component,D_t_target_t01h,11,pct_forest,4.93920655605325,0.013982699906149773
component,D_t_target_t01h,12,gust_gt30_since_onset,3.9365404896234395,0.011144191624736541
component,D_t_target_t01h,13,t2m_at_t6h,3.382277400625753,0.009575094573508325
component,D_t_target_t01h,14,osi_trend_last6h,3.311822559844586,0.00937563968446926
component,D_t_target_t01h,15,last_N_t,3.1622676511324244,0.008952255607637946
component,D_t_target_t01h,16,gust_peak4h_mean_next_48h,2.4991695137432544,0.007075050805972697
component,D_t_target_t01h,17,gust_gt30_next_48h,2.403920659329742,0.006805405037456202
component,D_t_target_t01h,18,min_t2m_next_24h,2.228936556377448,0.006310031909776388
component,D_t_target_t01h,19,pressure_change_6h,2.102207553834887,0.005951267077439779
component,D_t_target_t01h,20,log_customers,2.0127518418230466,0.0056980214676930945
component,D_t_target_t01h,21,last_R_t,1.9222264358686516,0.0054417475963784
component,D_t_target_t01h,22,pct_wetland,1.6352455998858204,0.004629316113138229
component,D_t_target_t01h,23,min_t2m_next_48h,1.5498623766325181,0.00438759955922988
component,D_t_target_t01h,24,wind_speed_max_next_48h,1.5357413535384694,0.004347623497072709
component,D_t_target_t01h,25,pop_density,1.4732497677614447,0.004170712270408445
component,D_t_target_t01h,26,mslma_t,1.4620320088070002,0.004138955235083148
component,D_t_target_t01h,27,wind_sin_t,1.354354637573124,0.0038341248232427764
component,D_t_target_t01h,28,R_t_max_72h,1.3048706142435549,0.003694037495346296
component,D_t_target_t01h,29,pct_unmapped,1.2750722069249605,0.0036096793737555957
component,D_t_target_t01h,30,gust_last_obs,1.1506928569215233,0.0032575663155380566
component,D_t_target_t01h,31,cumul_tp_since_onset,0.9998507055206574,0.0028305381051767363
component,D_t_target_t01h,32,gust_at_t24h,0.9008373287942959,0.002550235121742581
component,D_t_target_t01h,33,outage_pct_max_72h,0.8934121884958586,0.0025292148409796983
component,D_t_target_t01h,34,total_tp_next_24h,0.8760448060929775,0.002480048463032371
component,D_t_target_t01h,35,gust_max_last6h_obs,0.8742328526714118,0.0024749188940114877
component,D_t_target_t01h,36,pre_event_mean_osi,0.8374583100739983,0.0023708116072458903
component,D_t_target_t01h,37,total_tp_next_48h,0.8292407295812154,0.0023475479593945176
component,D_t_target_t01h,38,t2m_at_t24h,0.8257194928592071,0.0023375794764360523
component,D_t_target_t01h,39,gust_mean_next_48h,0.7925568968275911,0.0022436974686365066
component,D_t_target_t01h,40,sp_t,0.7558237204066245,0.00213970728789289
component,D_t_target_t01h,41,gust_mean_next_24h,0.7362055885896552,0.002084169126691718
component,D_t_target_t01h,42,t2m_at_t1h,0.651211482771032,0.00184355414896886
component,D_t_target_t01h,43,pressure_change_3h,0.6421194029971957,0.0018178148279751835
component,D_t_target_t01h,44,R_t_mean_72h,0.6101128677546512,0.0017272055828964114
component,D_t_target_t01h,45,osi_mean_72h,0.587072724767495,0.0016619798423795748
component,D_t_target_t01h,46,gust_gt30_frac_next_48h,0.5695489268546226,0.0016123706582624596
component,D_t_target_t01h,47,tree_canopy_std,0.5484404602611903,0.001552613417801798
component,D_t_target_t01h,48,gust_peak4h_mean_next_6h,0.5329115712665953,0.0015086517425361172
component,D_t_target_t01h,49,wind_speed_max_next_6h,0.5282663918915205,0.0014955014220393351
component,D_t_target_t01h,50,blh_t,0.5224786202597897,0.0014791164677084344
component,D_t_target_t01h,51,frac_zero_72h,0.4988904908677796,0.0014123393991868334
component,D_t_target_t01h,52,gust_mean_next_1h,0.4888186785101425,0.0013838264937009726
component,D_t_target_t01h,53,wind_speed_t,0.476845469820546,0.0013499308098253603
component,D_t_target_t01h,54,soil_moist_t,0.45404381873231614,0.0012853802305140517
component,D_t_target_t01h,55,d2m_t,0.4540012316138018,0.0012852596680529972
component,D_t_target_t01h,56,wind_cos_t,0.43643549822445493,0.0012355317662478668
component,D_t_target_t01h,57,temp_change_6h,0.4363202508975519,0.0012352055055886327
component,D_t_target_t01h,58,gust_t,0.4258177746378351,0.0012054734074986861
component,D_t_target_t01h,59,lcc_t,0.4241621516048326,0.0012007864036721685
component,D_t_target_t01h,60,pct_developed,0.4198936343600508,0.001188702398883006
component,D_t_target_t01h,61,wind_speed_max_next_24h,0.4151004073137301,0.0011751329612395037
component,D_t_target_t01h,62,wind_speed_at_t48h,0.3946328264501062,0.001117190043126439
component,D_t_target_t01h,63,wind_speed_max_next_1h,0.3884999079600675,0.0010998279915859963
component,D_t_target_t01h,64,soil_moist_x_gust,0.386283875152003,0.0010935544896812474
component,D_t_target_t01h,65,mcc_t,0.3862782067444641,0.0010935384426419784
component,D_t_target_t01h,66,min_t2m_next_1h,0.3555172293490614,0.0010064553229427958
component,D_t_target_t01h,67,hour_of_day,0.33371763963077683,0.0009447415400408857
component,D_t_target_t01h,68,gust_max_next_6h,0.32776184895192273,0.0009278809303819923
component,D_t_target_t01h,69,total_tp_next_6h,0.3256504503588076,0.0009219036438330801
component,D_t_target_t01h,70,gust_at_t48h,0.3139004137556185,0.0008886397513750266
component,D_t_target_t01h,71,min_t2m_next_6h,0.30350627706502564,0.0008592143583531573
component,D_t_target_t01h,72,gust_max_obs,0.3029537568218075,0.0008576501952299277
component,D_t_target_t01h,73,pct_forest_classified,0.30138220587105025,0.0008532011961685841
component,D_t_target_t01h,74,gust_trend_last6h_obs,0.29142688777210424,0.0008250180813569098
component,D_t_target_t01h,75,gust_peak4h_mean_next_24h,0.2878074241016293,0.0008147715217625479
component,D_t_target_t01h,76,forest_x_customers,0.26506711736146826,0.0007503946058929783
component,D_t_target_t01h,77,outage_pct_mean_72h,0.26041526761400746,0.0007372254018337703
component,D_t_target_t01h,78,wind_speed_at_t24h,0.2595309084717883,0.0007347218158114859
component,D_t_target_t01h,79,gust_mean_obs,0.25248387923056725,0.0007147719526114756
component,D_t_target_t01h,80,rural_urban_code,0.24797085369937122,0.0007019957544599387
component,D_t_target_t01h,81,pre_event_max_outage_pct,0.23792520420101937,0.0006735569150018742
component,D_t_target_t01h,82,gust_max_next_1h,0.23310371448314982,0.0006599074668444707
component,D_t_target_t01h,83,hcc_t,0.22809216727910098,0.000645719973403072
component,D_t_target_t01h,84,pct_agriculture,0.22517713531851768,0.0006374676323318693
component,D_t_target_t01h,85,gust_max_next_24h,0.22231398850271944,0.0006293621760691644
component,D_t_target_t01h,86,hours_since_peak,0.21948430965130683,0.0006213514663000842
component,D_t_target_t01h,87,gust_mean_next_6h,0.21902358008082956,0.0006200471589687826
component,D_t_target_t01h,88,storm_onset_max_osi,0.21146662579849362,0.0005986537179909201
component,D_t_target_t01h,89,t2m_t,0.20196078244771343,0.000571743048550313
component,D_t_target_t01h,90,days_since_onset,0.19238705458701588,0.0005446402007264618
component,D_t_target_t01h,91,wind_speed_at_t6h,0.1867021969956113,0.000528546592004553
component,D_t_target_t01h,92,sdwe_t,0.17954589356668293,0.000508287377867938
component,D_t_target_t01h,93,dewpoint_c_t,0.17854584621090908,0.0005054562830536125
component,D_t_target_t01h,94,gust_max_next_48h,0.1743790938926395,0.0004936603707773353
component,D_t_target_t01h,95,storm_onset_mean_osi,0.17009313082962763,0.0004815269775614774
component,D_t_target_t01h,96,tp_rate_next_48h,0.16890286109992303,0.000478157370672404
component,D_t_target_t01h,97,tree_canopy_pct,0.16525517094123643,0.0004678309029977485
component,D_t_target_t01h,98,gust_gt30_next_24h,0.162272267480148,0.00045938642037243727
component,D_t_target_t01h,99,pct_water,0.15825261174177285,0.00044800693274059286
component,D_t_target_t01h,100,gust_gt30_obs,0.13977054519637022,0.00039568492773492305
component,D_t_target_t01h,101,n_utilities,0.13739232484658714,0.00038895227926510743
component,D_t_target_t01h,102,temp_c_t,0.13500339345773682,0.00038218930826407937
component,D_t_target_t01h,103,osi_std_72h,0.12747534107620595,0.00036087768743305385
component,D_t_target_t01h,104,soil_gust_x_phase,0.12317814746347722,0.0003487125009717243
component,D_t_target_t01h,105,gust_gt40_next_48h,0.10023160955461208,0.0002837517527577167
component,D_t_target_t01h,106,N_t_max_72h,0.09625741159106838,0.00027250095430229285
component,D_t_target_t01h,107,hour_sin,0.09398976854572538,0.00026608134584140775
component,D_t_target_t01h,108,tcc_t,0.08927127026254311,0.0002527234623933948
component,D_t_target_t01h,109,gust_change_3h,0.08233282394940034,0.00023308099320111007
component,D_t_target_t01h,110,gust_gt40_obs,0.07708744837145787,0.0002182315408105173
component,D_t_target_t01h,111,direct_rad_t,0.07693493871192914,0.00021779979195009236
component,D_t_target_t01h,112,gust_at_t6h,0.06612043835048098,0.00018718436587446995
component,D_t_target_t01h,113,cumul_gust_obs,0.06288545050483663,0.00017802624225029179
component,D_t_target_t01h,114,osi_max_72h,0.05804402271314757,0.00016432035018843494
component,D_t_target_t01h,115,hour_cos,0.05117611208697781,0.00014487756475758536
component,D_t_target_t01h,116,r2_t,0.04837768325523939,0.00013695532256770157
component,D_t_target_t01h,117,tp_at_t48h,0.04630043399811257,0.00013107471144867882
component,D_t_target_t01h,118,et0_t,0.043797196296509355,0.00012398814376254286
component,D_t_target_t01h,119,gust_change_1h,0.036885250970954075,0.00010442069782600726
component,D_t_target_t01h,120,diffuse_rad_t,0.03403196333965752,9.634315252767321e-05
component,D_t_target_t01h,121,vpd_t,0.029445086256600916,8.335788353134564e-05
component,D_t_target_t01h,122,tp_at_t24h,0.026220911444397643,7.42303711804491e-05
component,D_t_target_t01h,123,gust_exceed30_x_hso,0.0252618410740979,7.15152806037357e-05
component,D_t_target_t01h,124,tp_rate_next_24h,0.018969875934999436,5.3702974242069697e-05
component,D_t_target_t01h,125,wind_speed_at_t1h,0.017615968856262043,4.9870116440325076e-05
component,D_t_target_t01h,126,gust_exceed_30,0.01743541768519208,4.935898316130049e-05
component,D_t_target_t01h,127,gust_gt30_next_6h,0.016925107345741708,4.79143146189827e-05
component,D_t_target_t01h,128,gust_peak4h_mean_next_1h,0.016850282554514706,4.7702488571743336e-05
component,D_t_target_t01h,129,gust_gt40_next_24h,0.016785376108600758,4.7518740970809905e-05
component,D_t_target_t01h,130,total_tp_next_1h,0.014002810174133629,3.964140602051397e-05
component,D_t_target_t01h,131,is_metro,0.013314999639987946,3.769424139354347e-05
component,D_t_target_t01h,132,tp_rate_next_6h,0.012196353498438839,3.4527398071454865e-05
component,D_t_target_t01h,133,storm_phase,0.011317499913275242,3.2039398065112566e-05
component,D_t_target_t01h,134,sdswrf_t,0.008131836104439571,2.30209088532694e-05
component,D_t_target_t01h,135,gust_gt30_frac_next_24h,0.008062667940976098,2.2825096497217202e-05
component,D_t_target_t01h,136,gust_at_t1h,0.00441135903383838,1.2488384287725234e-05
component,D_t_target_t01h,137,csnow_t,0.0036705950187752023,1.039131043459615e-05
component,D_t_target_t01h,138,tp_at_t1h,0.0032182959766942076,9.110869598302974e-06
component,D_t_target_t01h,139,gust_gt30_frac_next_6h,0.0023433830501744524,6.634025441918372e-06
component,D_t_target_t01h,140,tp_at_t6h,0.0022266260348260403,6.3034909139477285e-06
component,D_t_target_t01h,141,tp_t,0.0017353630100842565,4.91274457200071e-06
component,D_t_target_t01h,142,rain_t,0.0008906009898055345,2.52125644782135e-06
component,D_t_target_t01h,143,is_snowing,0.0007316219853237271,2.0711931257431906e-06
component,D_t_target_t01h,144,gust_gt30_next_1h,0.0007311070221476257,2.069735285202928e-06
component,D_t_target_t01h,145,wind_change_1h,0.0003702418980537914,1.048140282131916e-06
component,D_t_target_t01h,146,gust_gt40_next_1h,0.0,0.0
component,D_t_target_t01h,147,is_worsening,0.0,0.0
component,D_t_target_t01h,148,icing_risk_t,0.0,0.0
component,D_t_target_t01h,149,gust_gt40_next_6h,0.0,0.0
component,D_t_target_t01h,150,gust_gt30_frac_next_1h,0.0,0.0
component,D_t_target_t01h,151,has_weather_at_t1h,0.0,0.0
component,D_t_target_t01h,152,window_len_next_1h,0.0,0.0
component,D_t_target_t01h,153,window_len_next_6h,0.0,0.0
component,D_t_target_t01h,154,is_full_next_6h,0.0,0.0
component,D_t_target_t01h,155,window_len_next_24h,0.0,0.0
component,D_t_target_t01h,156,has_weather_at_t6h,0.0,0.0
component,D_t_target_t01h,157,is_full_next_24h,0.0,0.0
component,D_t_target_t01h,158,has_weather_at_t24h,0.0,0.0
component,D_t_target_t01h,159,is_full_next_1h,0.0,0.0
component,D_t_target_t01h,160,tp_rate_next_1h,0.0,0.0
component,D_t_target_t01h,161,is_full_next_48h,0.0,0.0
component,D_t_target_t01h,162,window_len_next_48h,0.0,0.0
component,D_t_target_t01h,163,has_weather_at_t48h,0.0,0.0
component,R_t_target_t01h,1,hours_since_obs,0.30402497572868015,0.12112454104834963
component,R_t_target_t01h,2,gust_x_hso,0.10855996389727807,0.043250643378121574
component,R_t_target_t01h,3,last_osi,0.08878993436519522,0.035374199188474176
component,R_t_target_t01h,4,last_N_t,0.08610769005099428,0.034305584313138834
component,R_t_target_t01h,5,N_t_mean_72h,0.08599416229844792,0.03426035448657452
component,R_t_target_t01h,6,t2m_at_t48h,0.07350231752934633,0.029283562823724556
component,R_t_target_t01h,7,cumul_gust_since_onset,0.07011400090777897,0.02793364644027552
component,R_t_target_t01h,8,last_outage_pct,0.049724704163963906,0.019810484175484536
component,R_t_target_t01h,9,pop_density,0.048893087176111294,0.019479165257556056
component,R_t_target_t01h,10,min_t2m_next_24h,0.048557358863035915,0.019345410003597966
component,R_t_target_t01h,11,temp_change_6h,0.04615755919076037,0.018389321994000486
component,R_t_target_t01h,12,wind_cos_t,0.04411985207480029,0.017577492838780406
component,R_t_target_t01h,13,last_P_t,0.04280396946705878,0.017053240919824787
component,R_t_target_t01h,14,min_t2m_next_48h,0.039565099748870125,0.015762864669680444
component,R_t_target_t01h,15,blh_t,0.03899615761474706,0.015536196269449328
component,R_t_target_t01h,16,mslma_t,0.03694710439594928,0.014719846789885463
component,R_t_target_t01h,17,pct_forest,0.03648361696104985,0.01453519188546744
component,R_t_target_t01h,18,log_customers,0.035904575564927654,0.014304499906345674
component,R_t_target_t01h,19,min_t2m_next_6h,0.03354959119678824,0.013366266459954463
component,R_t_target_t01h,20,soil_moist_t,0.03254689396635513,0.012966788615887308
component,R_t_target_t01h,21,gust_at_t48h,0.0318576693207433,0.012692199271117668
component,R_t_target_t01h,22,hour_cos,0.030458524379355367,0.012134775367112579
component,R_t_target_t01h,23,pct_unmapped,0.030042679278267315,0.011969101323735808
component,R_t_target_t01h,24,osi_trend_last6h,0.028316708987404127,0.011281469135482766
component,R_t_target_t01h,25,pct_wetland,0.026681033672502963,0.010629810759894814
component,R_t_target_t01h,26,tree_canopy_std,0.02503877896378981,0.009975531132372071
component,R_t_target_t01h,27,sp_t,0.024572526908741565,0.00978977479427777
component,R_t_target_t01h,28,gust_at_t24h,0.024375800512643764,0.00971139835700537
component,R_t_target_t01h,29,gust_mean_next_48h,0.023971041162440088,0.009550140912905774
component,R_t_target_t01h,30,R_t_mean_72h,0.023773477023496525,0.009471430716153691
component,R_t_target_t01h,31,cumul_tp_since_onset,0.022334105316986097,0.008897980337837919
component,R_t_target_t01h,32,wind_sin_t,0.022200947383680614,0.008844929783290824
