case,horizon,fipsCode,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
L2_N01,osi_target_t06h,54031,4,138,0.002069100451956552,0.0013685941432275588,0.0005908023818795794,0.0011181736012500173,0.002069100451956552,0.0,0.0,0.0
L2_N01,osi_target_t06h,54033,4,138,0.00346616377166616,0.001965841225163043,0.0016579721982975155,0.0008886544961774605,0.00346616377166616,0.0,0.0,0.0
L2_N01,osi_target_t06h,54035,0,138,0.0027721305843645214,0.0015692600133956531,0.0010604897007941473,0.0004448697844661817,0.0027721305843645214,0.0,0.0,0.0
L2_N01,osi_target_t06h,54037,1,138,0.003199200661510615,0.001239536823522968,0.001412414112420174,0.00020130074170145493,0.003199200661510615,0.0,0.0,0.0
L2_N01,osi_target_t06h,54039,3,138,0.00306780117510099,0.0017849162241931314,0.00129877375889324,0.000932990766921606,0.00306780117510099,0.0,0.0,0.0
L2_N01,osi_target_t06h,54041,4,138,0.014556860719551604,0.0034258343170865983,0.029242502773162576,-0.0027850866691536717,0.014556860719551604,0.0,0.0,0.0
L2_N01,osi_target_t06h,54043,2,138,0.008499178946242443,0.003802528470429222,0.009968573900914613,-0.002059414974921528,0.008499178946242443,0.0,0.0,0.0
L2_N01,osi_target_t06h,54045,4,138,0.008825997662624803,0.0044031118083052625,0.01074995639421087,0.0013493249103662286,0.008825997662624803,0.0,0.0,0.0
L2_N01,osi_target_t06h,54047,3,138,0.0043241857834564815,0.00289733908673322,0.002580404411198906,0.0006295482037285011,0.0043241857834564815,0.0,0.0,0.0
L2_N01,osi_target_t06h,54053,1,138,0.0014495802040235461,0.0008952652091093996,0.0002899770219697785,0.0008804658729071876,0.0014495802040235461,0.0,0.0,0.0
L2_N01,osi_target_t06h,54055,0,138,0.002209752301769503,0.001151825366721563,0.0006738547224542353,0.00019743115175648179,0.002209752301769503,0.0,0.0,0.0
L2_N01,osi_target_t06h,54057,0,138,0.0015467717346646433,0.0008734260987563353,0.0003301653862837308,0.0002274034219255946,0.0015467717346646433,0.0,0.0,0.0
L2_N01,osi_target_t06h,54059,1,138,0.013988397075043445,0.008566813923378757,0.027003184876613597,0.00016771253023422795,0.013988397075043445,0.0,0.0,0.0
L2_N01,osi_target_t06h,54063,2,138,0.001706315085779436,0.001019937250466383,0.0004017885417302708,0.0006045339526118301,0.001706315085779436,0.0,0.0,0.0
L2_N01,osi_target_t06h,54067,3,138,0.005100901513502218,0.0021415343859945467,0.003590649082561992,-0.0007252478909950236,0.005100901513502218,0.0,0.0,0.0
L2_N01,osi_target_t06h,54069,3,138,0.0074103524688159715,0.004731527746847037,0.007578038672268002,0.003169696682911995,0.0074103524688159715,0.0,0.0,0.0
L2_N01,osi_target_t06h,54071,0,138,0.006935316859638972,0.004654933565858683,0.006637609552215775,0.004640440812235495,0.006935316859638972,0.0,0.0,0.0
L2_N01,osi_target_t06h,54073,2,138,0.005764306599396085,0.003674751108193642,0.004585357818914093,0.002658627543608266,0.005764306599396085,0.0,0.0,0.0
L2_N01,osi_target_t06h,54075,4,138,0.0031103738890043606,0.002039908799125427,0.0013350707506572155,0.0015636417760113805,0.0031103738890043606,0.0,0.0,0.0
L2_N01,osi_target_t06h,54077,0,138,0.004319639942033349,0.001769584329314187,0.0025749819135757624,-0.0003304892201896534,0.004319639942033349,0.0,0.0,0.0
L2_N01,osi_target_t06h,54079,2,138,0.0011620672915021123,0.0006546541176875358,0.0001863552538171096,-0.00016453515536143178,0.0011620672915021123,0.0,0.0,0.0
L2_N01,osi_target_t06h,54081,1,138,0.0015195683156656655,0.0008703156464122771,0.0003186541255045483,0.0004923281651463069,0.0015195683156656655,0.0,0.0,0.0
L2_N01,osi_target_t06h,54083,0,138,0.007605717237767073,0.005419760568626844,0.007982876988719672,0.005419760568626844,0.007605717237767073,0.0,0.0,0.0
L2_N01,osi_target_t06h,54085,3,138,0.009783581836357679,0.005196806519386334,0.01320914934972169,-0.0008532381825849002,0.009783581836357679,0.0,0.0,0.0
L2_N01,osi_target_t06h,54087,0,138,0.00924197601414766,0.004196225493440848,0.011787148649159132,-0.002092158207163759,0.00924197601414766,0.0,0.0,0.0
L2_N01,osi_target_t06h,54089,1,138,0.001831977903726451,0.0013360780965098321,0.00046314773948439073,0.0013172375167996868,0.001831977903726451,0.0,0.0,0.0
L2_N01,osi_target_t06h,54091,1,138,0.006028452378020022,0.003965126597697422,0.005015228854219625,0.003947735293349596,0.006028452378020022,0.0,0.0,0.0
L2_N01,osi_target_t06h,54093,2,138,0.004626863494418344,0.003466170784491224,0.002954285479845396,0.003346983473163129,0.004626863494418344,0.0,0.0,0.0
L2_N01,osi_target_t06h,54095,4,138,0.011997490772710626,0.005185023877275089,0.019863690308096173,-0.003210272130066916,0.011997490772710626,0.0,0.0,0.0
L2_N01,osi_target_t06h,54097,3,138,0.002089977918563139,0.0011796697016349153,0.0006027850626112485,0.0002651614036690033,0.002089977918563139,0.0,0.0,0.0
L2_N01,osi_target_t06h,54099,1,138,0.00934886036446383,0.00748573831837245,0.012061364235765502,0.007479983998646322,0.00934886036446383,0.0,0.0,0.0
L2_N01,osi_target_t06h,54101,1,138,0.005698035563499995,0.003932049745725587,0.004480530081041677,0.003256585984445568,0.005698035563499995,0.0,0.0,0.0
L2_N01,osi_target_t06h,54103,3,138,0.0108685773781284,0.007539273168622303,0.016301384442962287,0.005803501458613111,0.0108685773781284,0.0,0.0,0.0
L2_N01,osi_target_t06h,54105,2,138,0.006148620807236875,0.002992085768919776,0.005217164220703702,0.0021225568418724657,0.006148620807236875,0.0,0.0,0.0
L2_N01,osi_target_t06h,54107,3,138,0.0013081700002224627,0.000801682756899536,0.00023616060742852126,0.0005683494235662025,0.0013081700002224627,0.0,0.0,0.0
L2_N01,osi_target_t06h,54109,3,138,0.00986043662057832,0.0063102939311621255,0.013417493028084997,0.0063102939311621255,0.00986043662057832,0.0,0.0,0.0
L2_N01,osi_target_t24h,18009,0,120,0.002761323855615176,0.0016164965220486077,0.0009149891322707353,0.0009054764394306507,0.002761323855615176,0.0,0.0,0.0
L2_N01,osi_target_t24h,18013,1,120,0.03153700980103376,0.01482460369417611,0.1193499584628599,-0.01075469130344238,0.03153700980103376,0.0,0.0,0.0
L2_N01,osi_target_t24h,18023,3,120,0.0015375007081522727,0.0005723354202488539,0.0002836690113082488,0.0005261595171947035,0.0015375007081522727,0.0,0.0,0.0
L2_N01,osi_target_t24h,18025,2,120,0.013180701367883072,0.0027074280375096443,0.020847706625917763,-0.0019437111538284392,0.013180701367883072,0.0,0.0,0.0
L2_N01,osi_target_t24h,18027,2,120,0.0038164056226176976,0.0016979325829023922,0.001747794225161757,0.0016879325829023924,0.0038164056226176976,0.0,0.0,0.0
L2_N01,osi_target_t24h,18029,1,120,0.0016381032646532532,0.0005540164175163076,0.0003220058766801175,-0.00010030134374182401,0.0016381032646532532,0.0,0.0,0.0
L2_N01,osi_target_t24h,18033,1,120,0.0038941057757731754,0.001460679092061626,0.0018196871751492007,-0.0013524185090675871,0.0038941057757731754,0.0,0.0,0.0
L2_N01,osi_target_t24h,18035,1,120,0.0020053579070475444,0.0007806776567201121,0.0004825752402429729,-0.0007217209534506781,0.0020053579070475444,0.0,0.0,0.0
L2_N01,osi_target_t24h,18037,3,120,0.003552931610260491,0.0016414868416215428,0.0015147987632625846,0.0012248201749548758,0.003552931610260491,0.0,0.0,0.0
L2_N01,osi_target_t24h,18039,4,120,0.0017409528826347177,0.0011940745737707556,0.000363710032746496,0.001133250223363711,0.0017409528826347177,0.0,0.0,0.0
L2_N01,osi_target_t24h,18041,2,120,0.0056369134791291456,0.0022785138724461095,0.003812975228542542,-0.0019542513777145503,0.0056369134791291456,0.0,0.0,0.0
L2_N01,osi_target_t24h,18043,4,120,0.0026021194584389235,0.001136419622793949,0.0008125230811183772,0.0007619770927399306,0.0026021194584389235,0.0,0.0,0.0
L2_N01,osi_target_t24h,18045,3,120,0.004165427115109058,0.0017368424937608542,0.0020820939661542926,0.0016718424937608542,0.004165427115109058,0.0,0.0,0.0
L2_N01,osi_target_t24h,18047,4,120,0.0035027330912062553,0.0015584773905898423,0.0014722966929877593,0.000461973647609227,0.0035027330912062553,0.0,0.0,0.0
L2_N01,osi_target_t24h,18051,1,120,0.0014509227670761447,0.0005292485771392642,0.00025262122512238755,8.845785035223429e-05,0.0014509227670761447,0.0,0.0,0.0
L2_N01,osi_target_t24h,18059,3,120,0.0012367228082737112,0.00040218088539475835,0.00018353799654052973,0.00011350995166298506,0.0012367228082737112,0.0,0.0,0.0
L2_N01,osi_target_t24h,18061,3,120,0.004372281312211233,0.0019730454221030982,0.0022940212647733892,-0.0003887814133385905,0.004372281312211233,0.0,0.0,0.0
L2_N01,osi_target_t24h,18065,3,120,0.002529476113968075,0.0008929198080836073,0.0007677899293362043,-0.0004694054088294855,0.002529476113968075,0.0,0.0,0.0
L2_N01,osi_target_t24h,18067,2,120,0.0019875774345688036,0.000610504580058172,0.00047405568700885283,3.1211039625873475e-05,0.0019875774345688036,0.0,0.0,0.0
L2_N01,osi_target_t24h,18069,0,120,0.0010672282274470082,0.00042741449304675434,0.000136677130735162,-3.9352832074759536e-05,0.0010672282274470082,0.0,0.0,0.0
L2_N01,osi_target_t24h,18071,0,120,0.0071252841593036674,0.003156832108815846,0.006092360922098852,0.0031068321088158464,0.0071252841593036674,0.0,0.0,0.0
L2_N01,osi_target_t24h,18073,2,120,0.004605774825006287,0.0028831810282269658,0.002545579408639403,0.002781514361560297,0.004605774825006287,0.0,0.0,0.0
L2_N01,osi_target_t24h,18077,2,120,0.00542322176871821,0.001811668272890312,0.0035293601223238893,-0.001134319238347875,0.00542322176871821,0.0,0.0,0.0
L2_N01,osi_target_t24h,18083,2,120,0.0033463044863985283,0.0017713697389806016,0.00134373044588291,0.001644703072313935,0.0033463044863985283,0.0,0.0,0.0
L2_N01,osi_target_t24h,18085,3,120,0.001649042173634601,0.000965325354491039,0.00032632081085106355,0.0006453253544910391,0.001649042173634601,0.0,0.0,0.0
L2_N01,osi_target_t24h,18087,2,120,0.0017312461856052854,0.0015453788259727303,0.00035966560262074205,0.001490859674302305,0.0017312461856052854,0.0,0.0,0.0
L2_N01,osi_target_t24h,18089,4,120,0.00220493992570505,0.0014243209580759816,0.000583411209116183,0.0013926542914093148,0.00220493992570505,0.0,0.0,0.0
L2_N01,osi_target_t24h,18091,0,120,0.0013401525367040064,0.0007036886331711216,0.000215521058596102,-0.0001251565074460316,0.0013401525367040064,0.0,0.0,0.0
L2_N01,osi_target_t24h,18093,1,120,0.008300170652602957,0.002855682822384147,0.008267139943479766,-0.0021797435998820902,0.008300170652602957,0.0,0.0,0.0
L2_N01,osi_target_t24h,18095,0,120,0.00147639084037143,0.0005994558450125193,0.00026156758962391885,-3.0637839510483596e-05,0.00147639084037143,0.0,0.0,0.0
L2_N01,osi_target_t24h,18097,1,120,0.000583003405386043,0.00024950975169740856,4.0787156483006736e-05,2.0019170626914174e-05,0.000583003405386043,0.0,0.0,0.0
L2_N01,osi_target_t24h,18099,3,120,0.009641189295984003,0.003191998749137532,0.01115430372491958,-0.001937363170397006,0.009641189295984003,0.0,0.0,0.0
L2_N01,osi_target_t24h,18101,4,120,0.0040175382717366,0.0019495098024690937,0.0019368736517841973,0.00010017623855136052,0.0040175382717366,0.0,0.0,0.0
L2_N01,osi_target_t24h,18103,0,120,0.0026290273011231307,0.0010457166959145234,0.0008294141460060927,0.0007883214175673359,0.0026290273011231307,0.0,0.0,0.0
L2_N01,osi_target_t24h,18105,3,120,0.0024656115271052726,0.0009030692597808326,0.0007295088243113273,-0.0005577563126071009,0.0024656115271052726,0.0,0.0,0.0
L2_N01,osi_target_t24h,18107,1,120,0.001270194205339989,0.000584053809092696,0.00019360719831351436,0.00038254184038766134,0.001270194205339989,0.0,0.0,0.0
L2_N01,osi_target_t24h,18109,2,120,0.003490776764335776,0.0015751009560927812,0.001462262690211186,0.0012251009560927811,0.003490776764335776,0.0,0.0,0.0
L2_N01,osi_target_t24h,18111,2,120,0.004760829448999668,0.003204160020728952,0.0027198596450954977,0.0027923393275633636,0.004760829448999668,0.0,0.0,0.0
L2_N01,osi_target_t24h,18113,1,120,0.0007982124210157934,0.00040715235838003754,7.645716828766729e-05,1.4969616560986958e-05,0.0007982124210157934,0.0,0.0,0.0
L2_N01,osi_target_t24h,18117,4,120,0.01429722687722929,0.004571193040019019,0.024529283565476116,-0.0044137006808325895,0.01429722687722929,0.0,0.0,0.0
L2_N01,osi_target_t24h,18121,1,120,0.025400079772350828,0.00916180141849429,0.0774196862930143,-0.007433179425211383,0.025400079772350828,0.0,0.0,0.0
L2_N01,osi_target_t24h,18123,3,120,0.005972559384115718,0.0024799771217054833,0.004280575871614648,0.0024266437883721506,0.005972559384115718,0.0,0.0,0.0
L2_N01,osi_target_t24h,18125,0,120,0.003673787072768655,0.00152541066155053,0.0016196053747250497,0.0013811135403544532,0.003673787072768655,0.0,0.0,0.0
L2_N01,osi_target_t24h,18127,2,120,0.0029470380850946877,0.0019879076660489175,0.0010422040169998277,0.0019629076660489177,0.0029470380850946877,0.0,0.0,0.0
L2_N01,osi_target_t24h,18129,4,120,0.002014739562537966,0.001067851684987535,0.0004871010605826809,0.0006044680852074565,0.002014739562537966,0.0,0.0,0.0
L2_N01,osi_target_t24h,18131,4,120,0.019543731638204,0.005184317479812777,0.045834893561536305,-0.003921126628323697,0.019543731638204,0.0,0.0,0.0
L2_N01,osi_target_t24h,18133,4,120,0.0015063023211899487,0.0006536936187583536,0.00027227360193866727,-5.257204587138449e-05,0.0015063023211899487,0.0,0.0,0.0
L2_N01,osi_target_t24h,18135,0,120,0.0015701299169732276,0.0008723239082931143,0.00029583695474092256,0.0005501380446332155,0.0015701299169732276,0.0,0.0,0.0
L2_N01,osi_target_t24h,18137,0,120,0.003978491531458917,0.0014524079481954514,0.0018994073839068374,-0.00024651884090745677,0.003978491531458917,0.0,0.0,0.0
L2_N01,osi_target_t24h,18139,2,120,0.0031428665099573552,0.0009636706777788148,0.0011853131879293831,-0.00030801590752573444,0.0031428665099573552,0.0,0.0,0.0
L2_N01,osi_target_t24h,18141,4,120,0.0016743372318646934,0.0010882019188193904,0.0003364086199209989,0.001007943937625257,0.0016743372318646934,0.0,0.0,0.0
L2_N01,osi_target_t24h,18143,2,120,0.0045490673554413824,0.002173114254138552,0.002483281656521094,-0.0016071640132372426,0.0045490673554413824,0.0,0.0,0.0
L2_N01,osi_target_t24h,18145,4,120,0.0013811881200516058,0.0004967291463325139,0.00022892167475660266,-0.00047802752837521105,0.0013811881200516058,0.0,0.0,0.0
L2_N01,osi_target_t24h,18147,0,120,0.0019568110930190184,0.0007681377628268581,0.0004594931584514743,0.0007614710961601917,0.0019568110930190184,0.0,0.0,0.0
L2_N01,osi_target_t24h,18149,3,120,0.0033184191286524246,0.0016034294205178187,0.001321428661608758,0.0013271970342937478,0.0033184191286524246,0.0,0.0,0.0
L2_N01,osi_target_t24h,18151,1,120,0.010989571166044747,0.007997552799527779,0.014492480929627452,-0.007835329738547355,0.010989571166044747,0.0,0.0,0.0
L2_N01,osi_target_t24h,18153,3,120,0.0019273449940576757,0.0008472058081954415,0.0004457590471343018,0.000377487795005754,0.0019273449940576757,0.0,0.0,0.0
L2_N01,osi_target_t24h,18155,4,120,0.0032031216797107644,0.0011091098859293538,0.0012311986194039732,0.0009814297081563597,0.0032031216797107644,0.0,0.0,0.0
L2_N01,osi_target_t24h,18157,1,120,0.0008807439104300673,0.00035679594433510157,9.308518029115757e-05,0.0002967959443351016,0.0008807439104300673,0.0,0.0,0.0
L2_N01,osi_target_t24h,18159,0,120,0.005160286052604829,0.0019176619216284042,0.0031954262573649517,0.0007395952390979242,0.005160286052604829,0.0,0.0,0.0
L2_N01,osi_target_t24h,18161,0,120,0.003665620819245535,0.0017168476665629748,0.0016124131188583572,0.001620384995119457,0.003665620819245535,0.0,0.0,0.0
L2_N01,osi_target_t24h,18163,4,120,0.000833824941086315,0.00039263605237180424,8.34316838853116e-05,0.00022929401294390732,0.000833824941086315,0.0,0.0,0.0
L2_N01,osi_target_t24h,18165,4,120,0.014662823304888896,0.003701563796840674,0.025799806472447152,-0.0019031629675544143,0.014662823304888896,0.0,0.0,0.0
L2_N01,osi_target_t24h,18167,3,120,0.0015363330376444437,0.000703385372258166,0.0002832383043069365,3.9289549047600546e-05,0.0015363330376444437,0.0,0.0,0.0
L2_N01,osi_target_t24h,18169,3,120,0.0014741723683975535,0.0003239551544989479,0.00026078210060962223,-0.00014376443991292925,0.0014741723683975535,0.0,0.0,0.0
L2_N01,osi_target_t24h,18171,0,120,0.005486918732407517,0.002470211097097704,0.003612753261125341,0.0014976387545569574,0.005486918732407517,0.0,0.0,0.0
L2_N01,osi_target_t24h,18173,3,120,0.0016741604135224056,0.0008013150074860262,0.00033633757082466144,0.0005897100211793626,0.0016741604135224056,0.0,0.0,0.0
L2_N01,osi_target_t24h,18175,4,120,0.004231855370918486,0.00173013219652662,0.002149031985644596,0.0006808976606503134,0.004231855370918486,0.0,0.0,0.0
L2_N01,osi_target_t24h,18177,1,120,0.0018767801144487137,0.0009344248867712568,0.0004226764317588152,0.0007294248867712568,0.0018767801144487137,0.0,0.0,0.0
L2_N01,osi_target_t24h,18179,0,120,0.005085341538530493,0.0015250016627508804,0.003103283827620441,-0.0008339419746890027,0.005085341538530493,0.0,0.0,0.0
L2_N01,osi_target_t24h,18181,2,120,0.0017439662283850747,0.0006893644094976643,0.0003649701846897195,0.0005460310761643309,0.0017439662283850747,0.0,0.0,0.0
L2_N01,osi_target_t24h,18183,1,120,0.0032068902925229737,0.0007904215480542388,0.00123409744179337,-0.00021741500996941553,0.0032068902925229737,0.0,0.0,0.0
L2_N01,osi_target_t24h,39017,1,120,0.0008800612115285813,0.00035239429026392646,9.294092832445852e-05,-4.492580094303856e-05,0.0008800612115285813,0.0,0.0,0.0
L2_N01,osi_target_t24h,39023,1,120,0.0015356326047948898,0.0010077046102215023,0.0002829800996290966,8.997034385807108e-05,0.0015356326047948898,0.0,0.0,0.0
L2_N01,osi_target_t24h,39025,1,120,0.001990256444852804,0.0007403478919260172,0.0004753344859533746,-0.0003919009273415358,0.001990256444852804,0.0,0.0,0.0
L2_N01,osi_target_t24h,39027,0,120,0.001419365726602821,0.000608935017096308,0.0002417518879025705,0.000347181278840692,0.001419365726602821,0.0,0.0,0.0
L2_N01,osi_target_t24h,39029,2,120,0.003216719377420333,0.0019129000345808934,0.0012416740263685745,0.0008896997808496646,0.003216719377420333,0.0,0.0,0.0
L2_N01,osi_target_t24h,39031,2,120,0.011465313972558578,0.006715759083838979,0.015774410938721634,0.003910803230565456,0.011465313972558578,0.0,0.0,0.0
L2_N01,osi_target_t24h,39033,4,120,0.0038540399646760973,0.002151166606356642,0.001782434885918464,0.001718852634379503,0.0038540399646760973,0.0,0.0,0.0
L2_N01,osi_target_t24h,39035,4,120,0.006610612726856831,0.004166092147998128,0.005244024074937782,-0.004138974374513079,0.006610612726856831,0.0,0.0,0.0
L2_N01,osi_target_t24h,39037,0,120,0.0011175786173301095,0.0005071480877235167,0.00014987783590961754,0.00035048142105685007,0.0011175786173301095,0.0,0.0,0.0
L2_N01,osi_target_t24h,39039,1,120,0.004751885244621588,0.002310351595001689,0.0027096496053662837,-0.002268797512778925,0.004751885244621588,0.0,0.0,0.0
L2_N01,osi_target_t24h,39045,2,120,0.0026015858718110253,0.0015461747093500542,0.0008121898858088079,0.0013339682027314849,0.0026015858718110253,0.0,0.0,0.0
L2_N01,osi_target_t24h,39049,1,120,0.001879604237347933,0.0012146985702658757,0.00042394945068675654,0.0004635554433229094,0.001879604237347933,0.0,0.0,0.0
L2_N01,osi_target_t24h,39051,2,120,0.002352411144276048,0.0013803190033000775,0.0006640605830056976,0.0008097552192695652,0.002352411144276048,0.0,0.0,0.0
L2_N01,osi_target_t24h,39053,4,120,0.003067004848218335,0.001318197439319045,0.0011287822486793725,-0.0004586937260262337,0.003067004848218335,0.0,0.0,0.0
