cv_seed,horizon,fipsCode,n,T_sse,T_rmse,T_bias,truth_mean,truth_max,S_sse,S_rmse,S_bias,common_score,under_common_score,over_common_score,both_under_n,both_under_T_sse,both_under_S_sse,both_over_n,both_over_T_sse,both_over_S_sse,opposite_n,opposite_T_sse,opposite_S_sse,zero_error_n,zero_error_T_sse,zero_error_S_sse,countyName,stateAbbr,rank
20260918,1,39115,143,0.14364886663872434,0.03169444003200132,-0.0064701836198597686,0.012290909090909092,0.3277,,,,,,,,,,,,,,,,,,,Morgan County,OH,4
20260918,1,39117,143,0.030803334090906413,0.01467678202827988,-0.0009081908558158112,0.07156293706293707,0.5087,,,,,,,,,,,,,,,,,,,Morrow County,OH,20
20260918,1,39119,143,0.07520739710394538,0.022933073363021885,0.015568617927698569,0.02633076923076923,0.191,,,,,,,,,,,,,,,,,,,Muskingum County,OH,9
20260918,1,42053,143,1.3177321342571047,0.09599432290385698,-0.02870555262567343,0.045737062937062936,0.5447,,,,,,,,,,,,,,,,,,,Forest County,PA,1
20260918,1,42131,143,0.03713825508654246,0.01611546082270901,-0.003413035013846838,0.003862937062937063,0.1648,,,,,,,,,,,,,,,,,,,Wyoming County,PA,19
20260918,1,54007,143,0.07544867590520668,0.02296983060926285,-0.010445538106887132,0.015926573426573422,0.1154,,,,,,,,,,,,,,,,,,,Braxton County,WV,8
20260918,1,54013,143,0.16379806529780344,0.03384436461316057,0.00646530206918184,0.02945524475524477,0.191,,,,,,,,,,,,,,,,,,,Calhoun County,WV,3
20260918,1,54015,143,0.18792701837265297,0.036251551051712474,-0.004684596690713183,0.03324265734265734,0.1817,,,,,,,,,,,,,,,,,,,Clay County,WV,2
20260918,1,54041,143,0.02907827580779487,0.014259894321785684,-0.002968080844640599,0.00526083916083916,0.1199,,,,,,,,,,,,,,,,,,,Lewis County,WV,22
20260918,6,18013,138,0.1134028654933705,0.02866635475395322,-0.010183012138923593,0.013896376811594202,0.1379,,,,,,,,,,,,,,,,,,,Brown County,IN,5
20260918,6,39115,138,0.14346863297809703,0.03224325937624175,-0.006509856622276847,0.011267391304347826,0.3277,,,,,,,,,,,,,,,,,,,Morgan County,OH,4
20260918,6,39117,138,0.024152223185504355,0.013229365443583703,0.00021020776399639443,0.05719855072463768,0.4088,,,,,,,,,,,,,,,,,,,Morrow County,OH,25
20260918,6,39119,138,0.06932230642509671,0.022412843501105534,0.014892036670466801,0.020550000000000002,0.1758,,,,,,,,,,,,,,,,,,,Muskingum County,OH,9
20260918,6,42053,138,0.6935042815079638,0.07089000877599472,-0.018058537753066865,0.032477536231884055,0.4704,,,,,,,,,,,,,,,,,,,Forest County,PA,1
