horizon,comparison,fipsCode,countyName,improved_splits,worsened_splits,minimum_rmse_change_pct,maximum_rmse_change_pct,mean_sse_reduction_diagnostic_only
osi_target_t01h,E1_minus_E0,54091,Taylor County,2,0,-2.0230050855821857,0.0,0.0002095850867183498
osi_target_t01h,E1_minus_E0,54093,Tucker County,2,0,-1.787278959975136,0.0,6.365711772288319e-05
osi_target_t01h,E1_minus_E0,54095,Tyler County,0,3,0.14520905407997553,0.8480596990174449,-0.0002480059398996953
osi_target_t01h,E1_minus_E0,54097,Upshur County,0,2,0.0,5.3421373323939925,-1.848157242160251e-05
osi_target_t01h,E1_minus_E0,54099,Wayne County,2,1,-2.1716476153783804,2.42624147533248,0.000125096423788828
osi_target_t01h,E1_minus_E0,54101,Webster County,2,1,-1.124997025031571,1.2479040923382145,7.7006234884463e-06
osi_target_t01h,E1_minus_E0,54103,Wetzel County,1,1,-1.894929223430597,0.8822377424144046,8.690384304399154e-05
osi_target_t01h,E1_minus_E0,54105,Wirt County,1,1,-3.869890662597386,1.0838410470403348,1.6619592528849172e-05
osi_target_t01h,E1_minus_E0,54107,Wood County,1,1,-0.8828612199184294,0.46834650415981116,8.812783512300708e-07
osi_target_t01h,E1_minus_E0,54109,Wyoming County,1,1,-0.5392909720189798,1.6495428199744255,-7.36448818434883e-05
osi_target_t01h,E2_minus_E0,18009,Blackford County,2,1,-10.128803368199591,6.050080780694622,0.0005392841291444062
osi_target_t01h,E2_minus_E0,18013,Brown County,2,1,-0.8827841863439767,0.213753164176822,0.0010277240281695993
osi_target_t01h,E2_minus_E0,18023,Clinton County,3,0,-9.173218080611345,-0.27515602693271024,6.814723031407518e-05
osi_target_t01h,E2_minus_E0,18025,Crawford County,3,0,-0.6892075988956581,-0.3624587273758695,0.00020795523296812668
osi_target_t01h,E2_minus_E0,18027,Daviess County,3,0,-6.642687725284945,-2.504985356201539,0.00012054470791819092
osi_target_t01h,E2_minus_E0,18029,Dearborn County,3,0,-4.530175414799986,-3.533741404180446,2.7515541015196276e-05
osi_target_t01h,E2_minus_E0,18033,DeKalb County,1,2,-1.854742937863485,0.6625086532954905,1.2244033943093358e-05
osi_target_t01h,E2_minus_E0,18035,Delaware County,3,0,-6.833790449331745,-5.714588133584309,6.473300657493403e-05
osi_target_t01h,E2_minus_E0,18037,Dubois County,2,1,-5.343319115216327,0.42358539428704045,8.432085640568573e-05
osi_target_t01h,E2_minus_E0,18039,Elkhart County,3,0,-14.095542854644483,-9.606939802472647,9.398742183242105e-05
osi_target_t01h,E2_minus_E0,18041,Fayette County,0,3,0.9911755612702189,2.516494157084015,-0.0001230727652553248
osi_target_t01h,E2_minus_E0,18043,Floyd County,2,1,-3.3357799773163666,2.592049932221685,2.328952289016622e-06
osi_target_t01h,E2_minus_E0,18045,Fountain County,0,3,1.2207343265441262,1.5895466336387276,-3.029961475686822e-05
osi_target_t01h,E2_minus_E0,18047,Franklin County,3,0,-1.950341667998512,-0.9450142312160015,4.0623062479644695e-05
osi_target_t01h,E2_minus_E0,18051,Gibson County,1,2,-4.191483664888085,3.88260113908927,-2.7307656928542143e-06
osi_target_t01h,E2_minus_E0,18059,Hancock County,3,0,-7.362292882722842,-2.96861966438573,2.0146517767059245e-05
osi_target_t01h,E2_minus_E0,18061,Harrison County,0,3,1.0134009403188537,1.1615816753463015,-4.6270614841278025e-05
osi_target_t01h,E2_minus_E0,18065,Henry County,3,0,-3.6346543756149763,-1.5731274884066115,3.932901986344609e-05
osi_target_t01h,E2_minus_E0,18067,Howard County,2,1,-2.87090989124289,1.0910648486202712,1.0012452984933579e-05
osi_target_t01h,E2_minus_E0,18069,Huntington County,2,1,-6.137935889997581,1.3470282408459822,8.081453431861829e-06
osi_target_t01h,E2_minus_E0,18071,Jackson County,2,1,-0.3787386794123049,2.995630680078132,-4.325893879807821e-05
osi_target_t01h,E2_minus_E0,18073,Jasper County,3,0,-5.844709773372481,-3.203327605949402,0.0001429620107769688
osi_target_t01h,E2_minus_E0,18077,Jefferson County,2,1,-1.5648701349568528,0.11592817359229457,4.1620525544156104e-05
osi_target_t01h,E2_minus_E0,18083,Knox County,3,0,-6.329544124002362,-1.298652148190249,0.00010003334524850617
osi_target_t01h,E2_minus_E0,18085,Kosciusko County,3,0,-10.898609800477432,-5.221137586846025,0.00030110903633339645
osi_target_t01h,E2_minus_E0,18087,LaGrange County,0,3,0.06684287352256568,14.778214862546468,-3.057730541454151e-05
osi_target_t01h,E2_minus_E0,18089,Lake County,2,1,-7.772160629058911,0.27968335280386114,6.288432678259823e-05
osi_target_t01h,E2_minus_E0,18091,LaPorte County,0,3,0.48623955567626,4.998889055125244,-1.2252005902455747e-05
osi_target_t01h,E2_minus_E0,18093,Lawrence County,1,2,-1.4077183376867919,1.1133258650534161,1.4081548567998018e-05
osi_target_t01h,E2_minus_E0,18095,Madison County,2,1,-2.8692132884078125,0.7249222327539995,5.506815289307069e-06
osi_target_t01h,E2_minus_E0,18097,Marion County,2,1,-3.8869016857424277,4.456094119822374,1.1023578419153553e-06
osi_target_t01h,E2_minus_E0,18099,Marshall County,1,2,-0.043898317395696385,0.39237474757365387,-3.261454082525347e-05
osi_target_t01h,E2_minus_E0,18101,Martin County,0,3,4.013591328308608,12.292505707539148,-0.0002728518025542322
osi_target_t01h,E2_minus_E0,18103,Miami County,3,0,-8.707142524596279,-3.4690946864857963,0.00020139732855359
osi_target_t01h,E2_minus_E0,18105,Monroe County,2,1,-1.7393692316430842,2.4906086804812766,-1.1188126911049533e-06
osi_target_t01h,E2_minus_E0,18107,Montgomery County,3,0,-12.822394872761567,-1.8969434216258407,1.0266380996130293e-05
osi_target_t01h,E2_minus_E0,18109,Morgan County,1,2,-2.1926412240503734,6.227883495382058,-5.404807302305893e-05
osi_target_t01h,E2_minus_E0,18111,Newton County,2,1,-8.259430162382008,23.600923298410326,0.00010464590220364834
osi_target_t01h,E2_minus_E0,18113,Noble County,1,2,-5.92298554247942,8.699021750622471,-1.668967003830465e-06
osi_target_t01h,E2_minus_E0,18117,Orange County,1,2,-0.5133004498923621,0.17653993040454008,3.426518038359439e-05
osi_target_t01h,E2_minus_E0,18121,Parke County,1,2,-0.3771872850363289,0.42438347264646126,-0.00018827373484398927
osi_target_t01h,E2_minus_E0,18123,Perry County,1,2,-6.839866040981724,5.368197641663186,-9.562570766323299e-05
osi_target_t01h,E2_minus_E0,18125,Pike County,2,1,-7.223707249129796,8.180420010090184,-1.655616727389963e-05
osi_target_t01h,E2_minus_E0,18127,Porter County,3,0,-11.755273181698788,-4.222745536197392,0.00019598269373823966
osi_target_t01h,E2_minus_E0,18129,Posey County,1,2,-1.1334085892335644,4.073388768981112,-7.177947414329744e-06
osi_target_t01h,E2_minus_E0,18131,Pulaski County,0,3,0.32644983938396877,0.5834973705196145,-0.00037511181055870324
osi_target_t01h,E2_minus_E0,18133,Putnam County,1,2,-3.8635792570842153,8.164411020958152,-1.2445479263631492e-05
osi_target_t01h,E2_minus_E0,18135,Randolph County,2,1,-3.1528227442703227,0.3402341791103769,4.607654035819266e-05
osi_target_t01h,E2_minus_E0,18137,Ripley County,2,1,-1.5810470244155383,1.263302901532115,1.383631293922141e-05
osi_target_t01h,E2_minus_E0,18139,Rush County,1,2,-0.0990581284091463,2.0066149126471533,-2.2881741586218635e-05
osi_target_t01h,E2_minus_E0,18141,St. Joseph County,0,3,2.5292386183269233,4.7042975687907385,-2.53054868647017e-05
osi_target_t01h,E2_minus_E0,18143,Scott County,1,2,-0.8294485154551112,1.4722929403500284,-2.7190102940951552e-05
osi_target_t01h,E2_minus_E0,18145,Shelby County,1,2,-0.27576923933789743,5.26968689613756,-1.0279672762524681e-05
osi_target_t01h,E2_minus_E0,18147,Spencer County,3,0,-6.059513028608254,-0.7748032478059552,3.370882634182684e-05
osi_target_t01h,E2_minus_E0,18149,Starke County,3,0,-20.27622466696608,-3.921970699224109,0.0004953102093657496
osi_target_t01h,E2_minus_E0,18151,Steuben County,0,3,1.710177408820912,2.7431694356076175,-0.0007219084192148494
osi_target_t01h,E2_minus_E0,18153,Sullivan County,1,2,-0.1757877491752824,3.495220936282828,-3.2798432517102794e-05
osi_target_t01h,E2_minus_E0,18155,Switzerland County,0,3,0.9881880311382707,3.5833399249102227,-7.758706972428911e-05
osi_target_t01h,E2_minus_E0,18157,Tippecanoe County,3,0,-8.840812361306295,-6.587484080534701,2.3239070392029783e-05
osi_target_t01h,E2_minus_E0,18159,Tipton County,3,0,-1.4935937444445657,-0.9365451315684781,6.511159296484772e-05
osi_target_t01h,E2_minus_E0,18161,Union County,2,1,-1.5186195161032034,1.3204283049851773,1.0651591158014227e-05
osi_target_t01h,E2_minus_E0,18163,Vanderburgh County,0,3,6.590449586839786,7.329899369314541,-1.0233814498513093e-05
osi_target_t01h,E2_minus_E0,18165,Vermillion County,1,2,-0.21841593113490765,0.45760577237354827,-4.5962477253504164e-05
osi_target_t01h,E2_minus_E0,18167,Vigo County,1,2,-0.8467805119286687,6.313692594608433,-7.47366232924667e-06
osi_target_t01h,E2_minus_E0,18169,Wabash County,2,1,-5.806354538897651,2.1957832935291632,1.4686405536541027e-05
osi_target_t01h,E2_minus_E0,18171,Warren County,1,2,-2.157381685494608,4.532522763194935,-6.633061673375297e-05
osi_target_t01h,E2_minus_E0,18173,Warrick County,2,1,-4.309000511319782,1.3521588166496068,6.198594139414608e-06
osi_target_t01h,E2_minus_E0,18175,Washington County,1,2,-1.955814919215193,1.6126682316053964,1.2379824562277694e-06
osi_target_t01h,E2_minus_E0,18177,Wayne County,3,0,-16.280897214257152,-3.0540666849900533,0.00010578185003536875
osi_target_t01h,E2_minus_E0,18179,Wells County,3,0,-1.0424678580710278,-0.30972611918034243,4.901443260197855e-05
osi_target_t01h,E2_minus_E0,18181,White County,2,1,-5.836055438366216,6.2877785143314435,1.7999524238904374e-05
osi_target_t01h,E2_minus_E0,18183,Whitley County,2,1,-2.3700587531459094,0.4141023847350711,2.6703629911182126e-05
osi_target_t01h,E2_minus_E0,39017,Butler County,0,3,1.3182438410436204,5.2462444537551,-5.9758812940698395e-06
osi_target_t01h,E2_minus_E0,39023,Clark County,1,2,-8.818043078936356,10.248309969807368,-0.00010979008506585574
osi_target_t01h,E2_minus_E0,39025,Clermont County,1,2,-0.25597235352379233,3.366666380226002,-1.2134070497601027e-05
osi_target_t01h,E2_minus_E0,39027,Clinton County,1,2,-11.321108136424407,3.520276816806378,1.1498408072166413e-05
osi_target_t01h,E2_minus_E0,39029,Columbiana County,3,0,-16.24144806057054,-0.12511822705505438,0.002985618250434628
osi_target_t01h,E2_minus_E0,39031,Coshocton County,3,0,-36.684307431704774,-31.41944837527585,0.012274905094347496
osi_target_t01h,E2_minus_E0,39033,Crawford County,0,3,17.962564134851398,29.683170604041663,-0.0017802989480101815
osi_target_t01h,E2_minus_E0,39035,Cuyahoga County,3,0,-7.322460472844083,-5.528262309959542,0.0006575689250864856
osi_target_t01h,E2_minus_E0,39037,Darke County,3,0,-34.424918936533864,-14.463026988798012,0.00024160533276571306
osi_target_t01h,E2_minus_E0,39039,Defiance County,3,0,-3.324492526523304,-0.21862013172001538,0.00042119637053652316
osi_target_t01h,E2_minus_E0,39045,Fairfield County,0,3,1.5961030693645961,8.064151271349917,-0.00018330987634344016
osi_target_t01h,E2_minus_E0,39049,Franklin County,2,1,-10.201145043438443,1.31846443005188,0.0004698433480214012
osi_target_t01h,E2_minus_E0,39051,Fulton County,3,0,-17.403384670013043,-5.354102659614912,0.00040429905931637804
osi_target_t01h,E2_minus_E0,39053,Gallia County,0,3,0.8801475884949284,1.6480782690889928,-2.6690505549499257e-05
osi_target_t01h,E2_minus_E0,39055,Geauga County,3,0,-16.40662482569557,-11.889204421376053,0.006755504453828853
osi_target_t01h,E2_minus_E0,39059,Guernsey County,1,2,-9.099260393027276,22.798671473186193,-0.0040922170372309045
osi_target_t01h,E2_minus_E0,39061,Hamilton County,2,1,-5.541431781113959,0.7021289257241436,9.273889413143936e-06
osi_target_t01h,E2_minus_E0,39063,Hancock County,3,0,-17.88646802925603,-12.180460310678143,0.0002080228226625524
osi_target_t01h,E2_minus_E0,39065,Hardin County,0,3,2.0255426755529715,6.551006886899624,-8.65456241617531e-05
osi_target_t01h,E2_minus_E0,39069,Henry County,2,1,-3.9634025861349342,1.113807451735549,4.8617494931963474e-05
osi_target_t01h,E2_minus_E0,39073,Hocking County,2,1,-25.360829447594035,2.6071134694479303,0.0004384312160503697
osi_target_t01h,E2_minus_E0,39075,Holmes County,3,0,-25.820434709798846,-1.1428333551100511,0.007013173521156366
osi_target_t01h,E2_minus_E0,39077,Huron County,0,3,3.891717063915534,22.19532624438689,-0.0006497002298311992
osi_target_t01h,E2_minus_E0,39081,Jefferson County,3,0,-11.584191464950033,-1.3306851765326977,0.0025481381335276925
osi_target_t01h,E2_minus_E0,39085,Lake County,0,3,5.570646053044048,14.881058399648573,-0.0001664716897944559
osi_target_t01h,E2_minus_E0,39087,Lawrence County,1,2,-0.25033865794235055,1.603470661466866,-2.6787849703397246e-05
osi_target_t01h,E2_minus_E0,39089,Licking County,3,0,-13.536312124971195,-8.272945463686964,0.019728072460752064
osi_target_t01h,E2_minus_E0,39091,Logan County,3,0,-32.33279664777468,-6.131283580056158,0.05368382695694581
osi_target_t01h,E2_minus_E0,39093,Lorain County,3,0,-41.44639715246632,-25.999437158886664,0.0008433586278172321
osi_target_t01h,E2_minus_E0,39095,Lucas County,2,1,-20.030074071982916,0.3806104459783244,0.00014618577886813794
osi_target_t01h,E2_minus_E0,39097,Madison County,3,0,-25.061694303990866,-12.577346403229296,0.004468209352528617
osi_target_t01h,E2_minus_E0,39099,Mahoning County,3,0,-6.290259974467071,-0.9129796487273301,4.3114858124626175e-05
osi_target_t01h,E2_minus_E0,39101,Marion County,3,0,-3.402581080784295,-2.844737936944197,0.00042802652623551786
osi_target_t01h,E2_minus_E0,39103,Medina County,2,1,-9.848613005217944,3.9274645454973722,0.0005352415589091521
osi_target_t01h,E2_minus_E0,39105,Meigs County,1,2,-0.29537086470331486,1.452101448559051,-2.1164554962615958e-05
osi_target_t01h,E2_minus_E0,39107,Mercer County,3,0,-16.875175159992274,-12.73211476428191,0.024664001969881943
osi_target_t01h,E2_minus_E0,39109,Miami County,1,2,-10.004289569782932,2.101654975758005,6.900464099513061e-05
osi_target_t01h,E2_minus_E0,39111,Monroe County,3,0,-17.777152595709467,-3.8038339115278874,0.015073699810238268
osi_target_t01h,E2_minus_E0,39113,Montgomery County,0,3,2.7212236255695688,6.97086430812397,-2.641709024769204e-05
osi_target_t01h,E2_minus_E0,39115,Morgan County,1,2,-0.10146293816759577,0.10021247747831197,-2.7440083679164395e-06
osi_target_t01h,E2_minus_E0,39117,Morrow County,3,0,-56.69274781596365,-50.97705458249695,0.20662558772723452
osi_target_t01h,E2_minus_E0,39119,Muskingum County,2,1,-10.375173344443755,14.430612083024052,0.012647478891192674
osi_target_t01h,E2_minus_E0,39121,Noble County,2,1,-17.139909424390066,6.6960782021995735,0.001945026871435173
osi_target_t01h,E2_minus_E0,39123,Ottawa County,3,0,-20.279554636826337,-0.9003527254038635,8.878326597129164e-05
osi_target_t01h,E2_minus_E0,39125,Paulding County,3,0,-8.825516733230609,-1.6737294348715182,0.006360881043229155
osi_target_t01h,E2_minus_E0,39127,Perry County,1,2,-3.5646578720768596,11.280977086958387,-0.001385701717004179
osi_target_t01h,E2_minus_E0,39129,Pickaway County,3,0,-10.682511440931675,-5.68018642398509,2.7006858159366785e-05
osi_target_t01h,E2_minus_E0,39131,Pike County,3,0,-0.3382045865321759,-0.011970397164196012,1.3024989818672417e-05
osi_target_t01h,E2_minus_E0,39133,Portage County,3,0,-10.57562596152344,-5.165967446121367,0.0009098646683134681
osi_target_t01h,E2_minus_E0,39135,Preble County,2,1,-1.901016848687298,0.28314417666523983,7.648351502871255e-05
osi_target_t01h,E2_minus_E0,39137,Putnam County,3,0,-23.218852464657623,-6.99079320314614,0.005638505716223432
osi_target_t01h,E2_minus_E0,39139,Richland County,3,0,-5.147859175884317,-0.9034490360446679,0.0019212436364739276
osi_target_t01h,E2_minus_E0,39141,Ross County,2,1,-2.673994289934478,0.35305518390098545,2.464647415976139e-05
osi_target_t01h,E2_minus_E0,39143,Sandusky County,3,0,-21.27148968637985,-1.3410529435385454,6.172742303557336e-05
osi_target_t01h,E2_minus_E0,39145,Scioto County,2,1,-12.30874047245657,3.583619015376893,3.594183261141081e-05
osi_target_t01h,E2_minus_E0,39147,Seneca County,3,0,-15.235989279553774,-9.550507178242507,0.00010984495693638868
osi_target_t01h,E2_minus_E0,39149,Shelby County,3,0,-38.47326643022294,-10.199526325600704,0.06429919557398629
osi_target_t01h,E2_minus_E0,39151,Stark County,2,1,-19.334296367390213,5.946335111018164,0.0003314196864031167
osi_target_t01h,E2_minus_E0,39153,Summit County,3,0,-37.00820506383488,-33.3302877755118,0.0023234057264511646
osi_target_t01h,E2_minus_E0,39155,Trumbull County,2,1,-9.105515759290316,4.354113109629987,0.00017551126688211682
osi_target_t01h,E2_minus_E0,39157,Tuscarawas County,3,0,-8.537232792017047,-2.057929254206403,0.008301444637094027
osi_target_t01h,E2_minus_E0,39159,Union County,3,0,-20.720698961632944,-19.882643710480252,0.0014310021894044346
osi_target_t01h,E2_minus_E0,39161,Van Wert County,1,2,-2.8426554226117062,6.426590641374563,-0.0003091162746854236
osi_target_t01h,E2_minus_E0,39163,Vinton County,1,2,-2.5486612195597336,8.395303565390154,-9.401572536117942e-05
osi_target_t01h,E2_minus_E0,39165,Warren County,3,0,-7.108308560033838,-1.5446951372118156,1.1552887580527083e-05
osi_target_t01h,E2_minus_E0,39167,Washington County,2,1,-3.1626807832114134,0.587916376178721,2.3818599620672808e-05
osi_target_t01h,E2_minus_E0,39169,Wayne County,3,0,-12.756102620476216,-2.5391092859716857,0.0022911150119066556
osi_target_t01h,E2_minus_E0,39171,Williams County,2,1,-10.543376283247907,9.395364716833775,0.0020391053638412443
osi_target_t01h,E2_minus_E0,39173,Wood County,3,0,-8.929956058510413,-5.2850766468072745,0.0014549679743630396
osi_target_t01h,E2_minus_E0,39175,Wyandot County,1,2,-6.186747710366602,9.404068605795612,8.21462126965604e-06
osi_target_t01h,E2_minus_E0,42005,Armstrong County,3,0,-18.05015851476147,-3.859849680219418,0.008760681054380293
osi_target_t01h,E2_minus_E0,42007,Beaver County,2,1,-8.999639290060891,2.7310773846861647,0.0009273062767257816
osi_target_t01h,E2_minus_E0,42009,Bedford County,0,3,13.779578339099352,22.015272153095733,-0.004324391186183766
osi_target_t01h,E2_minus_E0,42013,Blair County,2,1,-18.90941764948656,2.7538338311982935,7.189263677990927e-05
osi_target_t01h,E2_minus_E0,42015,Bradford County,0,3,2.083169043507138,3.0272842993995797,-0.00010558569029141111
osi_target_t01h,E2_minus_E0,42019,Butler County,3,0,-30.834384360540245,-7.062523408620525,0.0020745359081967927
osi_target_t01h,E2_minus_E0,42021,Cambria County,3,0,-15.403770310418452,-8.585393103608785,0.00506203766448045
osi_target_t01h,E2_minus_E0,42023,Cameron County,0,3,1.5146720223756516,4.6372799704353485,-0.0011833664242384106
osi_target_t01h,E2_minus_E0,42025,Carbon County,0,3,3.368216850226946,7.290437370371761,-2.0445955451314215e-05
osi_target_t01h,E2_minus_E0,42027,Centre County,2,1,-4.0464179670104405,2.074918305274931,2.045512615574932e-07
osi_target_t01h,E2_minus_E0,42029,Chester County,2,1,-0.44686319318292256,1.032341300845241,-3.1921356577231434e-05
osi_target_t01h,E2_minus_E0,42031,Clarion County,0,3,1.291684991206865,12.60832705171142,-0.0035633920974656383
osi_target_t01h,E2_minus_E0,42033,Clearfield County,3,0,-11.43418449442506,-2.7210277341633837,0.0005685504606279726
osi_target_t01h,E2_minus_E0,42035,Clinton County,3,0,-6.057488329508698,-4.616321154654878,0.00048079211608146433
osi_target_t01h,E2_minus_E0,42039,Crawford County,2,1,-1.6301117635787232,2.1376412914903886,7.619704940896425e-05
osi_target_t01h,E2_minus_E0,42041,Cumberland County,2,1,-6.262441889811221,1.775262674000766,4.8273252598467544e-05
osi_target_t01h,E2_minus_E0,42043,Dauphin County,2,1,-9.408387751808844,6.645176847367429,1.8176127370846248e-05
osi_target_t01h,E2_minus_E0,42045,Delaware County,0,3,1.1114312853885089,3.280850066707597,-2.8073626430066515e-05
osi_target_t01h,E2_minus_E0,42047,Elk County,0,3,0.5685540640684383,0.8878147562371819,-0.0004211466523853756
osi_target_t01h,E2_minus_E0,42049,Erie County,0,3,1.6120130896248641,2.404553570186674,-0.0003535864591013623
osi_target_t01h,E2_minus_E0,42051,Fayette County,2,1,-10.538096038102296,1.8492058545153567,7.537184524732345e-05
osi_target_t01h,E2_minus_E0,42053,Forest County,2,1,-1.9554697842041668,0.15329162612247593,0.030023905990658777
