split_seed,case,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
42,B0,osi_target_t01h,39033,Crawford County,OH,4,143,0.006652730344103521,0.0031907095920044384,0.006329011407483873,-0.00137574486613928,0.006652730344103521,0.0,0.0,0.0
42,B0,osi_target_t01h,39035,Cuyahoga County,OH,4,143,0.005316436992298911,0.0034967731215597635,0.004041823827911055,-0.003423062572140353,0.005316436992298911,0.0,0.0,0.0
42,B0,osi_target_t01h,39037,Darke County,OH,0,143,0.0012863710987699763,0.0007387824312646112,0.00023662933633634666,0.0002616769925533083,0.0012863710987699763,0.0,0.0,0.0
42,B0,osi_target_t01h,39039,Defiance County,OH,1,143,0.008607031589290643,0.004626598582948193,0.010593581967403724,-0.004395831459837304,0.008607031589290643,0.0,0.0,0.0
42,B0,osi_target_t01h,39045,Fairfield County,OH,2,143,0.004396681901900895,0.0025020678190039963,0.0027643060797499105,0.0018391623489600484,0.004396681901900895,0.0,0.0,0.0
42,B0,osi_target_t01h,39049,Franklin County,OH,1,143,0.004648263730381561,0.0026454120828523844,0.0030897088661268413,-0.0007099930166765957,0.004648263730381561,0.0,0.0,0.0
42,B0,osi_target_t01h,39051,Fulton County,OH,2,143,0.0031921477373449674,0.0017880418787749107,0.0014571424263162332,-0.0007282971966237894,0.0031921477373449674,0.0,0.0,0.0
42,B0,osi_target_t01h,39053,Gallia County,OH,4,143,0.00271086796169295,0.0010079791588086709,0.0010508791301198604,-0.00047899948779281214,0.00271086796169295,0.0,0.0,0.0
42,B0,osi_target_t01h,39055,Geauga County,OH,0,143,0.010822454227136822,0.0042484403603860405,0.01674894871628145,-0.0008454032277351882,0.010822454227136822,0.0,0.0,0.0
42,B0,osi_target_t01h,39059,Guernsey County,OH,0,143,0.01817539329376113,0.011171946550478115,0.04723932375775428,-0.01005741905815784,0.01817539329376113,0.0,0.0,0.0
42,B0,osi_target_t01h,39061,Hamilton County,OH,2,143,0.0014881276953447587,0.0006319043478688933,0.00031667693738425073,0.0004878484038129493,0.0014881276953447587,0.0,0.0,0.0
42,B0,osi_target_t01h,39063,Hancock County,OH,0,143,0.0016360903698798184,0.001045449905463742,0.00038278121287312777,0.0009978974579112944,0.0016360903698798184,0.0,0.0,0.0
42,B0,osi_target_t01h,39065,Hardin County,OH,3,143,0.0030182999371553697,0.001573739145756718,0.0013027492350203916,0.00025273848441184334,0.0030182999371553697,0.0,0.0,0.0
42,B0,osi_target_t01h,39069,Henry County,OH,0,143,0.0026704499673865117,0.0012156986070548965,0.0010197763330489907,-0.0010157843925221927,0.0026704499673865117,0.0,0.0,0.0
42,B0,osi_target_t01h,39073,Hocking County,OH,2,143,0.0029732578181504528,0.0021454998572809345,0.0012641574736065692,0.0014608835735749484,0.0029732578181504528,0.0,0.0,0.0
42,B0,osi_target_t01h,39075,Holmes County,OH,3,143,0.0115964388037069,0.006436654218512617,0.019230267188721038,-0.002686310786773921,0.0115964388037069,0.0,0.0,0.0
42,B0,osi_target_t01h,39077,Huron County,OH,1,143,0.00457746929309785,0.002873733756951514,0.002996311193483283,0.002743545197973752,0.00457746929309785,0.0,0.0,0.0
42,B0,osi_target_t01h,39081,Jefferson County,OH,4,143,0.011311675984743785,0.006437803986515036,0.018297423942487585,0.001586142344738966,0.011311675984743785,0.0,0.0,0.0
42,B0,osi_target_t01h,39085,Lake County,OH,2,143,0.0025164084648020306,0.0014250588531249744,0.0009055205533270056,-0.00027685441532452335,0.0025164084648020306,0.0,0.0,0.0
42,B0,osi_target_t01h,39087,Lawrence County,OH,3,143,0.0036066079393911126,0.0011854752279467872,0.001860089778472498,4.145407825219786e-05,0.0036066079393911126,0.0,0.0,0.0
